Subject:	S205
Project:	glassroutes
Time:	2015-01-21_11-33-36

Matlab_now	Increasing Marker	BoxyTime	Marker	A-DC1	A-DC2	A-DC3	A-DC4	A-DC5	A-DC6	A-DC7	A-DC8	B-DC1	B-DC2	B-DC3	B-DC4	B-DC5	B-DC6	B-DC7	B-DC8
41688.763	0	3078.972	0	1778.000	395.200	93.500	23.180	2286.000	493.900	121.000	28.350	276.400	61.890	16.250	5.053	424.700	95.220	24.730	8.269	
41688.861	0	3079.077	0	1774.000	395.500	93.710	22.960	2299.000	490.000	120.500	28.350	272.200	61.510	16.180	5.009	422.100	94.970	24.590	8.261	
41688.962	0	3079.161	0	1763.000	391.100	94.170	23.010	2280.000	493.200	120.700	28.280	273.300	61.560	16.210	4.997	422.000	94.780	24.680	8.227	
41689.035	0	3079.245	0	1773.000	390.200	93.440	22.950	2282.000	492.700	120.700	28.210	275.400	61.620	16.190	5.011	422.000	94.050	24.630	8.251	
41689.048	0	3079.328	0	1762.000	393.900	92.790	23.170	2277.000	493.400	121.300	28.440	274.200	61.400	16.220	5.014	422.100	94.970	24.820	8.340	
41689.176	0	3079.412	0	1776.000	396.100	93.730	23.080	2292.000	493.800	120.900	28.470	273.500	61.620	16.230	5.023	424.100	95.480	24.860	8.396	
41689.281	0	3079.496	0	1774.000	396.800	94.890	23.310	2285.000	495.400	121.800	28.310	274.000	61.660	16.310	5.043	424.000	95.630	24.880	8.413	
41689.346	0	3079.580	0	1786.000	398.800	94.020	23.250	2293.000	497.300	121.400	28.580	273.300	61.780	16.290	5.041	425.700	96.300	25.210	8.485	
41689.359	0	3079.643	0	1780.000	398.200	94.900	23.470	2302.000	498.500	122.000	28.660	276.800	62.270	16.400	5.107	429.100	96.910	25.240	8.502	
41689.459	0	3079.727	0	1799.000	398.400	95.950	23.590	2308.000	497.200	121.300	28.310	279.100	62.380	16.440	5.106	430.300	96.700	25.250	8.449	
41689.576	0	3079.832	0	1783.000	397.100	94.330	23.120	2284.000	498.500	120.500	28.340	275.800	62.140	16.350	5.047	425.000	95.570	24.800	8.338	
41689.677	0	3079.895	0	1775.000	396.400	93.660	23.130	2282.000	494.600	120.700	28.090	276.500	61.760	16.230	5.034	422.200	95.230	24.650	8.344	
41689.791	0	3079.980	0	1780.000	394.200	93.760	23.070	2287.000	495.100	120.400	28.180	276.500	61.720	16.320	5.038	422.800	95.130	24.840	8.327	
41689.902	0	3080.064	0	1770.000	397.800	94.030	22.990	2285.000	498.000	120.500	28.190	271.600	61.880	16.420	5.067	421.000	95.260	24.870	8.384	
41689.915	0	3080.146	0	1772.000	400.600	93.910	23.320	2287.000	501.100	120.600	28.130	273.700	61.920	16.450	5.075	420.900	95.420	25.120	8.396	
41690.027	0	3080.273	0	1800.000	403.200	94.590	23.230	2293.000	502.200	120.500	28.170	276.100	62.460	16.570	5.091	419.800	96.310	25.310	8.499	
41690.127	0	3080.357	0	1796.000	401.600	94.060	23.600	2299.000	502.900	121.200	28.120	274.700	62.380	16.750	5.112	424.600	96.420	25.500	8.542	
41690.227	0	3080.441	0	1796.000	403.600	94.530	23.490	2285.000	501.800	120.000	28.250	275.100	62.610	16.830	5.140	426.400	97.830	25.880	8.667	
41690.240	0	3080.504	0	1795.000	407.700	95.070	23.670	2297.000	501.400	120.200	28.060	275.600	63.160	16.990	5.151	430.600	98.610	26.230	8.816	
41690.342	0	3080.588	0	1816.000	408.400	95.390	23.810	2285.000	496.800	119.000	27.770	278.200	63.530	17.140	5.156	430.700	98.900	26.210	8.670	
41690.439	0	3080.672	0	1803.000	401.800	93.940	23.180	2277.000	496.500	118.400	27.600	277.500	63.340	17.020	5.138	427.600	97.370	25.760	8.621	
41690.539	0	3080.756	0	1799.000	402.500	93.810	23.110	2260.000	495.900	118.800	27.700	276.800	63.070	16.870	5.128	426.700	97.220	25.740	8.617	
41690.641	0	3080.840	0	1768.000	400.500	93.390	23.200	2261.000	495.000	119.300	27.770	274.900	63.170	16.930	5.133	426.900	97.440	25.620	8.613	
41690.706	0	3080.924	0	1767.000	400.100	92.740	23.120	2269.000	495.100	119.200	27.780	277.400	63.060	16.910	5.140	426.000	97.640	25.710	8.632	
41690.718	0	3081.008	0	1763.000	398.100	92.980	23.290	2271.000	497.700	118.700	27.710	278.400	63.360	16.990	5.145	428.600	97.550	25.860	8.645	
41690.846	0	3081.091	0	1777.000	402.000	93.690	23.020	2266.000	501.300	119.200	27.910	277.300	63.390	17.040	5.183	431.300	98.360	26.130	8.697	
41690.962	0	3081.175	0	1786.000	404.200	93.760	23.380	2263.000	499.000	119.900	28.100	280.300	63.830	17.050	5.205	433.900	99.000	26.100	8.797	
41691.061	0	3081.260	0	1783.000	402.400	94.320	23.650	2290.000	499.300	119.900	28.060	280.500	64.010	17.070	5.230	436.700	99.790	26.390	8.816	
41691.074	0	3081.323	0	1778.000	402.600	94.480	23.380	2270.000	497.800	119.600	27.990	282.800	64.060	17.020	5.177	432.200	98.730	25.890	8.608	
41691.206	0	3081.449	0	1763.000	399.000	93.150	23.060	2267.000	496.900	118.800	27.730	278.100	63.570	16.930	5.135	429.600	97.570	25.700	8.555	
41691.318	0	3081.533	0	1763.000	392.500	92.180	22.820	2268.000	499.200	119.100	27.770	279.400	63.130	16.770	5.137	428.400	97.000	25.550	8.527	
41691.430	0	3081.617	0	1753.000	395.800	92.740	22.970	2275.000	499.000	119.200	27.770	279.500	63.140	16.890	5.140	427.300	97.010	25.550	8.529	
41691.539	0	3081.701	0	1758.000	395.300	92.300	23.060	2277.000	497.600	119.700	27.970	279.000	63.230	16.780	5.160	426.600	97.350	25.480	8.535	
41691.552	0	3081.785	0	1765.000	394.300	92.600	23.020	2269.000	496.300	119.300	27.910	279.700	63.410	16.830	5.155	430.400	97.700	25.670	8.634	
41691.657	0	3081.869	0	1762.000	396.700	93.330	23.210	2251.000	499.200	119.000	27.980	280.700	63.570	16.870	5.145	430.400	98.490	26.030	8.606	
41691.753	0	3081.953	0	1770.000	397.700	93.120	23.230	2277.000	499.400	119.600	27.870	280.100	63.690	16.890	5.178	433.600	99.050	26.020	8.714	
41691.828	0	3082.037	0	1766.000	397.300	93.250	23.100	2265.000	494.600	118.300	27.740	281.900	63.900	16.880	5.144	431.700	98.410	25.710	8.511	
41691.840	0	3082.122	0	1743.000	391.600	91.380	22.840	2259.000	493.800	118.700	27.670	279.100	63.210	16.820	5.119	425.700	97.160	25.470	8.460	
41691.938	0	3082.185	0	1741.000	390.400	91.130	22.590	2241.000	493.300	117.900	27.650	279.000	63.200	16.710	5.107	424.300	96.690	25.210	8.444	
41692.054	0	3082.269	0	1725.000	386.600	90.630	22.560	2243.000	491.800	117.500	27.470	276.600	63.220	16.670	5.069	424.700	96.620	25.260	8.380	
41692.166	0	3082.353	0	1724.000	386.000	90.240	22.610	2222.000	488.300	117.400	27.400	277.300	63.010	16.750	5.063	424.500	96.760	25.270	8.427	
41692.275	0	3082.437	0	1720.000	385.900	90.880	22.660	2226.000	485.300	116.900	27.440	278.100	63.080	16.750	5.125	427.200	97.230	25.560	8.496	
41692.288	0	3082.520	0	1707.000	384.800	90.600	22.600	2227.000	487.500	117.000	27.280	279.000	63.110	16.840	5.119	428.600	97.480	25.760	8.608	
41692.399	0	3082.646	0	1717.000	383.900	90.230	22.420	2219.000	482.800	115.900	26.940	279.600	63.710	16.920	5.135	430.000	98.850	25.760	8.613	
41692.500	0	3082.730	0	1691.000	379.200	88.490	21.970	2166.000	471.700	112.700	26.330	280.300	63.640	16.970	5.102	427.200	96.950	25.440	8.393	
41692.616	0	3082.793	0	1636.000	367.400	86.060	21.380	2121.000	461.800	109.900	25.810	276.700	63.460	16.850	5.097	423.600	95.890	25.060	8.305	
41692.713	0	3082.898	0	1609.000	359.500	84.010	20.840	2089.000	453.700	107.200	25.190	278.400	63.240	16.880	5.019	420.100	95.850	25.090	8.274	
41692.727	0	3082.982	0	1563.000	349.100	81.630	20.280	2041.000	444.800	105.800	24.790	276.700	62.910	16.790	5.019	420.000	95.030	24.950	8.220	
41692.768	0	3083.045	0	1533.000	342.900	80.550	20.090	2006.000	438.900	104.100	24.500	274.700	62.680	16.780	5.013	420.100	94.880	25.040	8.245	
41692.869	0	3083.129	0	1514.000	340.700	79.650	20.080	2000.000	434.400	103.200	24.500	273.700	63.080	16.940	5.041	421.700	96.280	25.420	8.376	
41692.966	0	3083.214	0	1509.000	341.500	78.920	20.250	2003.000	434.200	103.900	24.500	276.700	63.610	17.020	5.118	428.400	98.660	25.880	8.510	
41693.067	0	3083.298	0	1500.000	342.300	80.210	20.340	1990.000	434.400	103.600	24.480	278.600	64.270	17.230	5.155	432.100	99.580	26.110	8.554	
41693.169	0	3083.382	0	1499.000	339.100	79.160	20.020	1977.000	429.800	103.300	24.070	281.300	64.410	17.180	5.120	429.300	97.930	25.700	8.410	
41693.269	0	3083.466	0	1488.000	333.700	78.940	19.800	1962.000	430.000	102.200	23.910	280.000	63.690	17.020	5.070	426.500	96.820	25.340	8.322	
41693.371	0	3083.550	0	1474.000	334.300	78.100	19.630	1961.000	427.700	101.800	23.960	278.500	63.600	16.950	5.035	427.300	96.920	25.270	8.296	
41693.384	0	3083.634	0	1477.000	328.700	76.930	19.460	1942.000	424.000	100.300	23.860	276.600	63.610	16.950	5.041	425.500	95.990	25.260	8.197	
41693.493	0	3083.697	0	1432.000	322.000	76.250	19.200	1921.000	420.300	99.820	23.490	278.200	63.340	16.970	5.022	424.500	95.800	25.120	8.184	
41693.589	0	3083.802	0	1430.000	324.600	75.520	19.180	1909.000	418.100	100.300	23.490	275.700	63.310	16.960	5.025	424.500	96.500	25.280	8.246	
41693.689	0	3083.907	0	1412.000	320.500	75.550	19.250	1904.000	418.600	98.840	23.500	278.500	63.590	17.030	5.068	426.300	96.960	25.450	8.354	
41693.790	0	3083.990	0	1400.000	318.200	75.010	19.190	1890.000	412.800	97.590	23.120	274.000	64.020	17.010	5.053	426.700	96.680	25.180	8.207	
41693.855	0	3084.074	0	1392.000	313.900	73.760	18.810	1869.000	408.300	97.740	22.960	274.700	62.890	16.840	4.989	418.800	94.890	24.680	8.135	
41693.867	0	3084.158	0	1377.000	309.800	72.940	18.530	1860.000	405.500	97.160	22.970	269.300	63.040	16.640	4.956	416.500	94.030	24.460	8.025	
41694.011	0	3084.242	0	1350.000	307.700	71.800	18.220	1839.000	404.300	96.250	22.650	271.700	62.670	16.670	4.954	416.300	94.140	24.550	7.972	
41694.108	0	3084.327	0	1348.000	302.100	71.470	18.160	1819.000	400.000	95.220	22.450	269.300	62.570	16.670	4.927	415.800	93.480	24.380	7.985	
41694.212	0	3084.411	0	1326.000	300.300	70.580	17.980	1811.000	396.500	94.150	22.320	269.000	62.370	16.670	4.915	414.000	93.970	24.420	7.960	
41694.225	0	3084.474	0	1310.000	295.400	70.310	18.080	1805.000	396.300	94.590	22.240	268.400	62.360	16.650	4.918	417.200	94.160	24.590	8.079	
41694.326	0	3084.558	0	1316.000	297.300	70.840	18.180	1809.000	397.000	95.130	22.340	270.400	63.070	16.760	4.972	421.700	95.990	25.120	8.216	
41694.432	0	3084.663	0	1324.000	298.300	71.070	18.120	1803.000	395.200	93.890	22.270	271.000	63.350	16.880	4.962	421.500	95.460	24.670	8.024	
41694.533	0	3084.726	0	1314.000	295.800	70.060	17.820	1788.000	392.800	93.870	22.040	269.000	62.780	16.720	4.925	418.300	93.710	24.350	7.979	
41694.546	0	3084.810	0	1297.000	292.700	69.550	17.620	1775.000	391.400	93.160	22.060	269.000	62.430	16.610	4.922	415.000	93.760	24.110	7.881	
41694.648	0	3084.894	0	1301.000	292.800	68.400	17.720	1781.000	391.000	93.580	21.970	270.100	62.500	16.640	4.902	416.000	93.040	24.240	7.825	
41694.735	0	3084.978	0	1284.000	287.200	68.950	17.530	1765.000	387.600	93.350	21.820	266.700	62.360	16.550	4.894	414.400	93.410	24.140	7.863	
41694.871	0	3085.104	0	1265.000	286.300	68.390	17.550	1767.000	385.700	91.850	21.770	266.600	62.400	16.580	4.897	417.000	93.880	24.370	7.973	
41694.884	0	3085.189	0	1255.000	286.300	68.230	17.380	1741.000	384.500	91.890	21.700	269.300	62.650	16.660	4.914	417.600	94.770	24.590	7.980	
41695.009	0	3085.273	0	1259.000	287.800	68.150	17.310	1742.000	383.400	91.060	21.640	270.100	62.820	16.720	4.921	417.200	94.140	24.280	7.841	
41695.104	0	3085.336	0	1251.000	279.800	66.900	17.010	1728.000	381.400	91.070	21.480	264.900	61.860	16.510	4.818	408.200	91.770	23.630	7.656	
41695.208	0	3085.440	0	1212.000	279.900	65.770	16.710	1715.000	377.600	90.110	21.380	266.500	61.420	16.300	4.811	405.200	91.230	23.390	7.558	
41695.308	0	3085.524	0	1209.000	275.400	64.980	16.710	1701.000	375.700	89.580	21.180	263.900	61.400	16.300	4.773	403.500	90.520	23.500	7.511	
41695.321	0	3085.587	0	1195.000	272.600	64.620	16.510	1685.000	373.600	89.160	21.100	267.100	61.190	16.270	4.764	405.500	90.830	23.380	7.488	
41695.439	0	3085.671	0	1189.000	274.900	64.470	16.320	1689.000	371.200	89.670	20.940	265.300	61.440	16.400	4.780	407.600	91.190	23.490	7.574	
41695.539	0	3085.755	0	1181.000	266.100	64.060	16.280	1661.000	363.400	86.950	20.540	268.300	61.620	16.370	4.775	406.700	91.570	23.840	7.619	
41695.640	0	3085.839	0	1151.000	259.100	62.310	16.010	1623.000	358.000	85.730	20.270	266.800	61.860	16.460	4.729	406.800	90.590	23.490	7.510	
41695.712	0	3085.923	0	1128.000	258.100	60.480	15.400	1609.000	350.600	84.080	19.950	263.500	61.310	16.210	4.714	399.700	89.600	22.840	7.327	
41695.725	0	3086.007	0	1095.000	251.800	59.340	15.090	1580.000	348.700	82.920	19.640	265.700	60.960	16.170	4.666	394.000	88.270	22.790	7.228	
41695.853	0	3086.091	0	1067.000	244.800	58.110	14.800	1554.000	343.400	82.520	19.450	260.700	60.520	16.100	4.665	393.800	88.170	22.560	7.141	
41695.866	0	3086.154	0	1063.000	242.000	57.810	14.700	1557.000	339.800	80.770	19.330	262.600	60.560	15.980	4.617	393.500	88.050	22.600	7.160	
41696.055	0	3086.302	0	1057.000	236.900	57.120	14.650	1529.000	340.600	80.650	19.400	263.200	60.770	16.060	4.621	396.000	88.580	22.960	7.243	
41696.068	0	3086.365	0	1051.000	239.100	57.050	14.750	1535.000	338.800	80.780	19.370	265.600	61.220	16.250	4.710	402.100	90.820	23.440	7.471	
41696.196	0	3086.449	0	1051.000	242.200	57.580	14.950	1532.000	336.400	81.400	19.490	269.300	61.860	16.470	4.715	406.700	91.950	23.850	7.570	
41696.259	0	3086.533	0	1055.000	240.800	57.980	14.880	1535.000	337.600	81.400	19.280	266.700	62.000	16.520	4.717	403.100	90.810	23.300	7.318	
41696.359	0	3086.617	0	1039.000	236.400	56.930	14.440	1529.000	336.400	81.170	19.310	265.900	61.580	16.230	4.675	400.400	89.590	23.180	7.277	
41696.469	0	3086.701	0	1044.000	237.000	56.970	14.590	1523.000	337.300	81.150	19.210	266.100	61.290	16.190	4.676	399.300	89.690	23.090	7.360	
41696.569	0	3086.785	0	1043.000	236.600	56.490	14.520	1525.000	337.400	80.730	19.160	267.000	61.680	16.430	4.724	401.000	90.410	23.370	7.444	
41696.670	0	3086.868	0	1024.000	235.400	56.560	14.570	1533.000	336.700	81.400	19.360	268.300	61.920	16.420	4.743	403.700	91.260	23.510	7.529	
41696.784	0	3086.952	0	1036.000	237.000	57.380	14.740	1531.000	340.000	82.500	19.350	272.300	62.320	16.530	4.804	409.300	92.840	23.950	7.648	
41696.797	0	3087.015	0	1054.000	239.500	57.990	15.070	1550.000	344.100	82.700	19.690	271.300	62.590	16.680	4.864	415.200	94.010	24.320	7.824	
41696.906	0	3087.099	0	1057.000	242.500	58.320	15.190	1547.000	342.600	82.230	19.670	274.300	63.190	16.780	4.935	415.500	94.690	24.390	7.765	
41696.990	0	3087.204	0	1053.000	242.700	57.830	14.740	1542.000	343.400	82.820	19.590	274.300	62.600	16.640	4.859	406.400	91.800	23.710	7.551	
41697.003	0	3087.267	0	1040.000	241.700	57.220	14.720	1566.000	344.200	82.030	19.520	272.500	62.280	16.490	4.815	403.900	90.800	23.630	7.524	
41697.104	0	3087.352	0	1050.000	241.500	57.640	14.790	1551.000	345.100	83.410	19.660	271.200	62.020	16.560	4.825	405.200	91.510	23.700	7.562	
41697.218	0	3087.478	0	1044.000	244.200	58.670	14.920	1559.000	348.900	83.130	19.800	273.900	62.580	16.520	4.838	407.000	91.590	23.810	7.629	
41697.330	0	3087.562	0	1053.000	241.400	57.760	14.970	1573.000	347.900	84.320	19.960	274.800	62.750	16.580	4.858	408.100	92.530	24.160	7.705	
41697.430	0	3087.646	0	1058.000	246.900	59.030	15.140	1586.000	352.000	84.970	20.270	275.300	62.720	16.610	4.903	413.700	94.060	24.350	7.774	
41697.546	0	3087.730	0	1071.000	248.800	59.550	15.370	1598.000	353.100	85.810	20.550	277.500	63.390	16.830	4.939	415.600	94.810	24.720	7.881	
41697.643	0	3087.814	0	1097.000	248.400	60.070	15.440	1621.000	355.800	85.780	20.270	276.800	63.200	16.690	4.911	411.100	92.740	23.770	7.594	
41697.656	0	3087.877	0	1068.000	245.500	58.540	15.060	1598.000	353.200	84.490	20.080	273.700	62.210	16.460	4.824	403.900	90.940	23.400	7.485	
41697.765	0	3087.961	0	1079.000	245.400	58.580	14.960	1590.000	352.600	85.360	20.340	273.100	61.980	16.410	4.829	401.500	90.280	23.240	7.446	
41697.834	0	3088.045	0	1058.000	245.700	58.760	14.920	1599.000	355.400	85.950	20.370	273.000	61.770	16.410	4.827	402.500	90.120	23.350	7.443	
41697.875	0	3088.129	0	1069.000	245.000	58.680	15.110	1613.000	354.300	86.090	20.480	271.700	61.860	16.440	4.824	401.300	90.350	23.300	7.448	
41697.981	0	3088.214	0	1068.000	245.700	58.940	15.090	1618.000	357.100	86.790	20.590	270.200	61.890	16.470	4.851	404.400	91.060	23.650	7.601	
41698.082	0	3088.296	0	1076.000	248.200	59.200	15.190	1625.000	359.500	87.070	20.730	273.700	62.180	16.610	4.869	406.200	92.030	23.890	7.681	
41698.182	0	3088.381	0	1088.000	247.800	60.210	15.210	1623.000	363.300	87.640	20.720	273.700	62.320	16.550	4.827	403.900	91.000	23.250	7.448	
41698.285	0	3088.465	0	1067.000	245.600	59.310	15.170	1629.000	362.100	87.160	20.690	271.800	61.370	16.290	4.773	398.100	88.020	22.900	7.270	
41698.298	0	3088.549	0	1064.000	243.200	58.820	14.960	1633.000	360.900	87.090	20.660	268.000	61.030	16.230	4.761	393.800	87.840	22.680	7.213	
41698.394	0	3088.675	0	1067.000	245.500	58.650	15.020	1629.000	361.600	87.490	20.700	267.700	61.050	16.240	4.764	392.600	87.440	22.590	7.305	
41698.522	0	3088.738	0	1067.000	244.000	58.750	14.880	1621.000	360.900	87.670	20.620	269.000	60.860	16.130	4.784	393.600	88.200	22.590	7.277	
41698.634	0	3088.822	0	1070.000	245.900	59.020	15.220	1621.000	360.400	87.740	20.780	269.000	61.180	16.210	4.800	394.800	88.850	22.850	7.360	
41698.743	0	3088.906	0	1068.000	246.400	59.360	15.090	1647.000	365.500	88.310	20.920	270.100	61.420	16.360	4.814	397.300	89.580	23.120	7.404	
41698.756	0	3088.990	0	1089.000	246.900	60.210	15.460	1643.000	364.800	88.570	20.960	272.000	61.410	16.470	4.833	399.400	90.460	23.190	7.430	
41698.863	0	3089.074	0	1082.000	248.600	58.630	14.940	1645.000	364.100	88.200	20.870	269.100	61.300	16.260	4.793	391.300	87.600	22.490	7.165	
41698.961	0	3089.158	0	1073.000	246.000	58.870	14.920	1641.000	363.100	88.090	20.800	268.200	60.630	16.060	4.752	385.900	86.140	22.140	7.109	
41698.974	0	3089.243	0	1058.000	242.600	58.650	14.810	1638.000	365.600	88.600	20.890	267.300	60.510	16.030	4.721	386.500	86.420	22.210	7.148	
41699.078	0	3089.327	0	1063.000	243.900	58.990	14.820	1648.000	365.200	88.320	20.970	268.600	60.420	16.030	4.723	386.000	86.270	22.330	7.154	
41699.178	0	3089.411	0	1066.000	246.100	59.480	14.980	1654.000	364.100	89.110	20.920	268.000	60.640	16.070	4.789	387.000	87.000	22.480	7.257	
41699.294	0	3089.495	0	1075.000	247.200	59.420	15.200	1665.000	369.100	89.580	21.140	269.400	60.790	16.190	4.800	390.400	88.200	22.790	7.372	
41699.307	0	3089.558	0	1082.000	246.800	60.180	15.510	1680.000	368.500	90.330	21.510	266.600	61.210	16.290	4.839	394.800	89.260	23.100	7.445	
41699.410	0	3089.642	0	1097.000	249.900	60.960	15.480	1676.000	370.700	90.910	21.380	269.100	61.800	16.280	4.851	395.900	89.090	23.050	7.366	
41699.510	0	3089.725	0	1086.000	247.800	59.800	15.210	1690.000	367.900	90.270	21.310	266.800	60.810	16.150	4.805	386.100	86.390	22.350	7.143	
41699.610	0	3089.809	0	1080.000	246.700	59.190	15.070	1681.000	370.800	91.060	21.310	266.900	60.370	16.040	4.787	382.200	86.000	22.070	7.157	
41699.711	0	3089.935	0	1085.000	243.800	59.710	15.130	1696.000	372.800	91.040	21.420	268.200	60.510	16.060	4.795	382.900	86.070	22.260	7.177	
41699.811	0	3090.019	0	1088.000	248.700	59.460	15.010	1694.000	370.800	91.080	21.530	268.000	60.400	16.000	4.773	384.400	86.170	22.180	7.149	
41699.912	0	3090.103	0	1083.000	247.200	60.340	15.150	1695.000	373.000	91.420	21.700	266.500	60.540	16.100	4.768	386.200	86.880	22.540	7.247	
41699.924	0	3090.187	0	1097.000	246.500	60.350	15.380	1712.000	375.700	92.260	21.940	266.000	60.860	16.150	4.785	389.000	88.110	22.820	7.349	
41700.022	0	3090.271	0	1101.000	248.700	61.870	15.660	1727.000	376.700	93.100	22.010	266.300	61.410	16.250	4.876	392.700	89.270	23.190	7.455	
41700.123	0	3090.356	0	1113.000	253.800	62.260	15.750	1731.000	379.300	93.500	22.130	270.200	61.710	16.380	4.868	394.000	89.350	23.130	7.371	
41700.223	0	3090.419	0	1117.000	247.200	61.500	15.590	1731.000	378.100	93.250	22.040	268.600	61.060	16.170	4.812	385.800	86.440	22.250	7.189	
41700.236	0	3090.503	0	1117.000	248.000	60.870	15.320	1735.000	378.300	93.890	22.300	265.600	60.770	15.990	4.776	381.300	85.630	22.350	7.132	
41700.354	0	3090.587	0	1111.000	249.800	61.330	15.450	1747.000	379.200	94.050	22.280	265.100	60.490	16.020	4.775	383.000	85.710	22.230	7.163	
41700.454	0	3090.671	0	1121.000	247.100	61.410	15.370	1742.000	378.700	93.970	22.240	266.000	60.470	15.950	4.764	382.200	85.850	22.190	7.159	
41700.554	0	3090.755	0	1115.000	249.700	61.770	15.630	1758.000	380.700	94.430	22.430	267.700	60.700	16.040	4.787	383.900	86.400	22.350	7.273	
41700.626	0	3090.839	0	1117.000	251.800	62.010	15.630	1762.000	384.800	95.530	22.520	266.800	60.670	16.080	4.807	385.600	87.520	22.690	7.336	
41700.639	0	3090.923	0	1137.000	256.200	62.690	16.040	1773.000	387.100	95.620	22.730	266.900	61.060	16.130	4.814	389.600	88.320	23.040	7.446	
41700.738	0	3090.986	0	1145.000	257.300	63.590	16.300	1786.000	389.300	96.760	22.860	269.800	61.300	16.350	4.870	392.000	88.840	23.160	7.450	
41700.877	0	3091.133	0	1163.000	258.100	64.120	16.030	1799.000	391.400	96.970	22.720	268.200	60.920	16.160	4.781	385.500	86.360	22.330	7.166	
41700.890	0	3091.195	0	1148.000	257.000	63.360	15.930	1800.000	393.300	96.680	22.830	267.700	60.450	15.900	4.743	379.900	85.320	22.020	7.173	
41701.015	0	3091.279	0	1152.000	256.700	63.530	16.190	1828.000	396.300	98.380	23.190	265.100	60.170	15.940	4.775	382.000	85.720	22.210	7.182	
41701.079	0	3091.363	0	1167.000	259.200	64.060	16.120	1831.000	395.500	96.700	23.120	266.600	60.170	16.020	4.750	380.400	85.840	22.340	7.241	
41701.196	0	3091.448	0	1171.000	261.200	64.490	16.240	1839.000	398.400	98.060	23.190	264.800	60.290	16.020	4.739	382.100	86.580	22.470	7.306	
41701.298	0	3091.532	0	1185.000	266.300	65.510	16.520	1851.000	399.500	99.530	23.490	267.000	60.570	16.140	4.785	385.800	87.500	22.760	7.362	
41701.376	0	3091.616	0	1192.000	268.200	66.020	16.780	1861.000	405.300	99.390	23.660	266.600	61.040	16.190	4.805	390.300	88.080	23.180	7.450	
41701.482	0	3091.700	0	1196.000	269.400	67.260	17.080	1873.000	405.800	100.300	23.800	273.000	60.960	16.270	4.849	392.300	89.930	23.390	7.528	
41701.547	0	3091.784	0	1213.000	275.100	66.930	16.960	1874.000	405.400	100.500	23.570	269.600	61.230	16.270	4.842	389.200	88.100	22.820	7.333	
41701.560	0	3091.847	0	1214.000	269.600	66.050	16.600	1889.000	409.000	100.400	23.770	267.500	60.150	16.030	4.733	381.500	85.990	22.330	7.217	
41701.688	0	3091.952	0	1211.000	271.400	67.040	16.950	1898.000	407.300	101.900	24.010	267.900	60.230	16.000	4.741	383.900	85.860	22.500	7.239	
41701.802	0	3092.036	0	1234.000	273.200	67.570	17.030	1908.000	414.000	102.700	24.100	266.300	60.270	15.980	4.776	383.300	86.460	22.300	7.282	
41701.903	0	3092.099	0	1237.000	273.700	67.790	17.150	1921.000	414.600	102.500	24.170	269.200	60.260	16.030	4.777	385.100	86.640	22.630	7.388	
41701.916	0	3092.183	0	1232.000	278.500	68.480	17.420	1949.000	420.700	103.900	24.420	265.900	60.690	16.060	4.800	388.200	87.430	22.710	7.474	
41702.040	0	3092.310	0	1271.000	285.600	69.690	17.710	1965.000	422.800	105.100	24.710	266.400	60.840	16.150	4.831	390.200	88.340	23.100	7.515	
41702.145	0	3092.394	0	1285.000	288.600	71.100	17.860	1981.000	429.700	106.000	25.010	267.600	61.150	16.210	4.856	395.100	89.670	23.530	7.681	
41702.257	0	3092.478	0	1308.000	295.400	71.400	18.210	2002.000	430.300	107.000	25.040	271.200	61.270	16.250	4.842	394.900	89.400	23.110	7.486	
41702.356	0	3092.562	0	1325.000	292.600	71.300	17.880	2024.000	435.100	107.400	25.210	265.400	60.330	15.980	4.774	384.600	86.550	22.430	7.333	
41702.460	0	3092.645	0	1328.000	294.400	71.570	17.940	2019.000	439.200	107.900	25.450	264.000	60.170	15.990	4.768	383.000	86.220	22.350	7.300	
41702.472	0	3092.708	0	1333.000	297.300	72.730	18.260	2054.000	442.400	109.500	25.530	265.600	59.980	16.000	4.778	382.900	86.630	22.400	7.390	
41702.581	0	3092.813	0	1355.000	301.800	73.940	18.580	2080.000	446.200	110.000	25.910	267.300	60.220	15.970	4.753	383.400	86.660	22.640	7.391	
41702.681	0	3092.876	0	1376.000	303.200	74.230	18.680	2097.000	452.300	111.100	26.090	267.000	60.330	16.040	4.787	385.700	86.930	22.740	7.465	
41702.694	0	3092.960	0	1385.000	307.400	75.870	19.120	2118.000	456.000	112.000	26.370	268.700	60.520	16.060	4.808	390.300	88.340	23.090	7.630	
41702.796	0	3093.044	0	1412.000	313.200	77.200	19.380	2128.000	459.800	114.400	26.790	267.300	60.800	16.130	4.826	392.200	89.290	23.330	7.686	
41702.908	0	3093.128	0	1429.000	315.500	77.460	19.670	2158.000	460.500	114.700	26.830	270.500	60.970	16.240	4.869	397.000	90.200	23.760	7.718	
41702.984	0	3093.212	0	1443.000	317.700	77.850	19.520	2153.000	465.600	114.100	26.800	270.700	61.280	16.110	4.824	390.200	87.570	22.850	7.456	
41702.997	0	3093.296	0	1427.000	315.800	76.980	19.310	2163.000	465.700	114.900	26.740	268.000	60.230	15.850	4.777	384.000	86.710	22.510	7.382	
