A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,accuracy,feedback1,feedback2,condition
-0.02668,-0.003277,-0.006268,-0.001699,-0.004319,-0.001729,-0.005166,-0.001889,0.003692,0.003667,-2.734E-4,-0.00102,9.943E-4,-4.266E-4,8.234E-4,-4.768E-4,lessthanfifty,junk,junk,junk
-0.0267,-0.003398,-0.006589,-0.001742,-0.004705,-0.001826,-0.005837,-0.00193,0.002642,0.003629,-3.661E-4,-0.001197,7.324E-4,-6.119E-4,6.661E-4,-6.954E-4,lessthanfifty,junk,junk,junk
-0.0273,-0.003258,-0.006698,-0.001766,-0.00465,-0.001771,-0.005732,-0.001953,0.002316,0.00357,-2.765E-4,-0.001362,8.565E-4,-8.134E-4,6.193E-4,-9.392E-4,lessthanfifty,junk,junk,junk
-0.02707,-0.00331,-0.006435,-0.001706,-0.004541,-0.001786,-0.005339,-0.001879,0.001887,0.00358,-3.294E-4,-0.001383,6.125E-4,-9.009E-4,4.899E-4,-9.399E-4,lessthanfifty,junk,junk,junk
-0.0263,-0.003157,-0.006594,-0.001715,-0.004617,-0.001736,-0.005888,-0.001915,0.001919,0.003655,-3.603E-4,-0.001387,6.081E-4,-8.002E-4,5.221E-4,-9.559E-4,lessthanfifty,junk,junk,junk
-0.02615,-0.003212,-0.006171,-0.001682,-0.004374,-0.001684,-0.005188,-0.001845,0.0028,0.003788,-1.459E-4,-0.001193,0.001077,-6.604E-4,8.289E-4,-6.902E-4,lessthanfifty,junk,junk,junk
-0.02472,-0.003107,-0.006014,-0.001594,-0.004033,-0.00167,-0.00503,-0.001759,0.003541,0.004036,-1.297E-4,-9.653E-4,0.001084,-3.056E-4,9.505E-4,-3.604E-4,lessthanfifty,junk,junk,junk
-0.02494,-0.00306,-0.006186,-0.001671,-0.004403,-0.00167,-0.005642,-0.001859,0.003759,0.004168,-9.699E-5,-8.533E-4,0.001311,-1.564E-4,0.001083,-2.045E-4,lessthanfifty,junk,junk,junk
-0.02557,-0.003177,-0.006062,-0.001625,-0.004207,-0.001689,-0.004954,-0.001783,0.006196,0.003913,7.28E-5,-7.337E-4,0.001544,-1.346E-5,0.001343,-5.567E-6,lessthanfifty,junk,junk,junk
-0.02412,-0.003066,-0.006064,-0.001611,-0.004023,-0.001597,-0.005142,-0.001787,0.006223,0.003911,1.653E-5,-7.45E-4,0.001475,4.485E-5,0.001251,-3.69E-6,lessthanfifty,junk,junk,junk
-0.02331,-0.003033,-0.005459,-0.001554,-0.003929,-0.001515,-0.004842,-0.001674,0.005995,0.003856,1.658E-4,-7.796E-4,0.001708,-8.281E-5,0.001383,-9.404E-5,lessthanfifty,junk,junk,junk
-0.0209,-0.002959,-0.005081,-0.001385,-0.003079,-0.001442,-0.003925,-0.001539,0.005167,0.003861,1.309E-4,-9.182E-4,0.001465,-2.428E-4,0.001236,-3.061E-4,lessthanfifty,junk,junk,junk
-0.0217,-0.002978,-0.005287,-0.001529,-0.003397,-0.001498,-0.004514,-0.00168,0.004222,0.003739,1.914E-5,-0.001099,0.001255,-4.837E-4,0.001007,-5.76E-4,lessthanfifty,junk,junk,junk
-0.0239,-0.003103,-0.00575,-0.001519,-0.003932,-0.001583,-0.004726,-0.001687,0.004131,0.003424,1.817E-4,-0.001294,0.001329,-7.926E-4,0.001057,-8.631E-4,lessthanfifty,junk,junk,junk
-0.02247,-0.003085,-0.005634,-0.001513,-0.003334,-0.001524,-0.004315,-0.001684,0.004896,0.003069,7.765E-5,-0.001478,0.001077,-9.409E-4,8.068E-4,-0.001106,lessthanfifty,junk,junk,junk
-0.02556,-0.003175,-0.006115,-0.001638,-0.004249,-0.001696,-0.005152,-0.001863,0.003757,0.003106,-7.853E-5,-0.001483,8.568E-4,-0.001012,6.347E-4,-0.001099,lessthanfifty,junk,junk,junk
-0.02614,-0.0033,-0.006508,-0.00166,-0.004454,-0.001726,-0.005446,-0.001848,0.00382,0.003206,9.498E-5,-0.001496,0.001213,-9.788E-4,9.254E-4,-0.00111,lessthanfifty,junk,junk,junk
-0.02595,-0.003209,-0.006333,-0.001661,-0.004097,-0.001681,-0.004969,-0.001871,0.004615,0.003207,4.682E-5,-0.001408,0.001264,-8.509E-4,9.198E-4,-9.767E-4,lessthanfifty,junk,junk,junk
-0.02614,-0.00329,-0.006322,-0.00164,-0.004501,-0.00172,-0.005347,-0.001843,0.004981,0.003418,-2.568E-5,-0.001181,0.001306,-6.034E-4,0.00105,-6.297E-4,lessthanfifty,junk,junk,junk
-0.02589,-0.003239,-0.006469,-0.001665,-0.004118,-0.001696,-0.005137,-0.001856,0.005801,0.003562,1.227E-4,-0.001053,0.001808,-3.612E-4,0.001328,-4.358E-4,lessthanfifty,junk,junk,junk
-0.02578,-0.00324,-0.00613,-0.001623,-0.004221,-0.001635,-0.004871,-0.001826,0.005803,0.003643,1.188E-4,-0.00101,0.001794,-3.745E-4,0.001276,-3.466E-4,lessthanfifty,junk,junk,junk
-0.02176,-0.002954,-0.005297,-0.001431,-0.003492,-0.001457,-0.004665,-0.001579,0.005185,0.00363,-5.373E-5,-0.001142,0.001331,-5.058E-4,0.001015,-5.528E-4,lessthanfifty,junk,junk,junk
-0.02012,-0.002932,-0.004815,-0.001371,-0.002856,-0.001325,-0.003683,-0.001528,0.004724,0.003437,-6.747E-5,-0.001329,0.001369,-7.594E-4,9.052E-4,-7.991E-4,lessthanfifty,junk,junk,junk
-0.02163,-0.003001,-0.00505,-0.001406,-0.003216,-0.001478,-0.004055,-0.001562,0.004735,0.003215,3.005E-5,-0.001529,0.00126,-0.001077,8.475E-4,-0.001094,lessthanfifty,junk,junk,junk
-0.02289,-0.003032,-0.005795,-0.001521,-0.003845,-0.001522,-0.005042,-0.001734,0.003932,0.003204,-7.273E-5,-0.001726,9.006E-4,-0.00122,6.095E-4,-0.001383,lessthanfifty,junk,junk,junk
-0.02547,-0.003212,-0.005991,-0.001632,-0.004049,-0.001667,-0.004778,-0.001808,0.00376,0.003281,-1.396E-4,-0.001548,9.423E-4,-0.001099,6.92E-4,-0.001138,lessthanfifty,junk,junk,junk
-0.02901,-0.003547,-0.007382,-0.001805,-0.005137,-0.001929,-0.00613,-0.002081,0.004715,0.003588,1.751E-4,-0.001355,0.001561,-7.745E-4,0.001203,-8.305E-4,lessthanfifty,junk,junk,junk
-0.03121,-0.003566,-0.007793,-0.001997,-0.005769,-0.002023,-0.006844,-0.002227,0.005467,0.003878,2.188E-4,-0.001081,0.00176,-4.536E-4,0.001318,-4.561E-4,lessthanfifty,junk,junk,junk
-0.03748,-0.004165,-0.009334,-0.002227,-0.006792,-0.00243,-0.007438,-0.002512,0.004966,0.003999,1.224E-4,-9.807E-4,0.001556,-3.586E-4,0.001251,-2.959E-4,lessthanfifty,junk,junk,junk
-0.03821,-0.003974,-0.009702,-0.002323,-0.007063,-0.002414,-0.008196,-0.002575,0.005008,0.003929,2.149E-4,-0.001044,0.001816,-3.573E-4,0.001393,-3.835E-4,lessthanfifty,junk,junk,junk
-0.03396,-0.003533,-0.008288,-0.001976,-0.006289,-0.002039,-0.007001,-0.002221,0.005992,0.003546,1.822E-4,-0.001087,0.001615,-4.867E-4,0.001275,-4.697E-4,lessthanfifty,junk,junk,junk
-0.02414,-0.003154,-0.006011,-0.001521,-0.003914,-0.001563,-0.004695,-0.001728,0.004864,0.003555,7.728E-6,-0.001224,0.001279,-6.184E-4,0.001054,-6.611E-4,lessthanfifty,junk,junk,junk
-0.01847,-0.002597,-0.004461,-0.00121,-0.002785,-0.001181,-0.003879,-0.001368,0.004095,0.003486,9.792E-5,-0.001379,0.001433,-8.395E-4,0.001039,-8.974E-4,lessthanfifty,junk,junk,junk
-0.02388,-0.003426,-0.005734,-0.001663,-0.003798,-0.001788,-0.004511,-0.001894,0.003383,0.003384,8.33E-5,-0.0015,0.001206,-0.001043,9.522E-4,-0.001044,lessthanfifty,junk,junk,junk
-0.04371,-0.004569,-0.0112,-0.002644,-0.008231,-0.00278,-0.009201,-0.002979,0.002617,0.003403,-9.661E-5,-0.001569,8.736E-4,-9.987E-4,7.144E-4,-0.001142,lessthanfifty,junk,junk,junk
-0.05067,-0.004298,-0.01258,-0.002664,-0.009413,-0.003075,-0.009587,-0.003488,0.002461,0.003376,-4.773E-5,-0.001542,0.001131,-0.00108,8.18E-4,-0.001083,lessthanfifty,junk,junk,junk
-0.03087,-0.00305,-0.007713,-0.0017,-0.005135,-0.001767,-0.006039,-0.001797,0.003376,0.003444,8.822E-5,-0.001351,0.001438,-7.644E-4,0.001184,-8.457E-4,lessthanfifty,junk,junk,junk
-0.03136,-0.003393,-0.007649,-0.001991,-0.005505,-0.001977,-0.006384,-0.0022,0.003733,0.003847,4.173E-5,-0.001092,0.001517,-4.422E-4,0.001203,-4.638E-4,lessthanfifty,junk,junk,junk
-0.03117,-0.003537,-0.007644,-0.001831,-0.005294,-0.001953,-0.005887,-0.002058,0.005331,0.003634,-4.166E-5,-9.047E-4,0.001547,-2.341E-4,0.001302,-1.835E-4,lessthanfifty,junk,junk,junk
-0.02681,-0.003391,-0.006849,-0.001679,-0.004316,-0.001723,-0.005163,-0.001919,0.006826,0.003474,1.831E-4,-8.532E-4,0.002063,-7.857E-5,0.001573,-7.944E-5,lessthanfifty,junk,junk,junk
-0.02636,-0.00336,-0.006392,-0.001595,-0.004334,-0.001677,-0.005127,-0.001843,0.006515,0.00352,9.286E-5,-8.397E-4,0.001844,-1.575E-4,0.001415,-1.084E-4,lessthanfifty,junk,junk,junk
-0.02416,-0.003252,-0.00594,-0.001502,-0.003698,-0.001566,-0.004529,-0.001712,0.005523,0.003638,-5.408E-5,-0.001003,0.001463,-2.966E-4,0.001191,-3.258E-4,lessthanfifty,junk,junk,junk
-0.02132,-0.003013,-0.005183,-0.00139,-0.003219,-0.0014,-0.004348,-0.001594,0.005819,0.003417,2.002E-5,-0.00111,0.001682,-4.622E-4,0.001229,-4.845E-4,lessthanfifty,junk,junk,junk
-0.02487,-0.00335,-0.005811,-0.001553,-0.003754,-0.001642,-0.004402,-0.001747,0.005868,0.003173,-8.593E-5,-0.001255,0.001282,-6.772E-4,0.001013,-6.672E-4,lessthanfifty,junk,junk,junk
-0.02707,-0.003338,-0.006631,-0.001727,-0.004289,-0.001724,-0.005371,-0.001894,0.005558,0.003232,-1.878E-4,-0.001379,0.001171,-7.937E-4,8.939E-4,-8.947E-4,lessthanfifty,junk,junk,junk
-0.02867,-0.003454,-0.006781,-0.001701,-0.00473,-0.001759,-0.005459,-0.001916,0.005659,0.003208,-1.06E-4,-0.001391,0.001275,-8.805E-4,9.17E-4,-8.967E-4,lessthanfifty,junk,junk,junk
-0.02297,-0.003053,-0.005529,-0.001435,-0.003335,-0.001472,-0.004245,-0.001569,0.005552,0.003246,-1.333E-4,-0.001447,0.00113,-8.932E-4,9.135E-4,-9.748E-4,lessthanfifty,junk,junk,junk
-0.02117,-0.002834,-0.005025,-0.001411,-0.00319,-0.001382,-0.004333,-0.00158,0.005955,0.003279,4.452E-5,-0.001376,0.001532,-8.133E-4,0.00108,-8.274E-4,lessthanfifty,junk,junk,junk
-0.03064,-0.003969,-0.007289,-0.001973,-0.005149,-0.002048,-0.005848,-0.002136,0.006541,0.003511,2.582E-5,-0.001073,0.0016,-4.25E-4,0.001324,-3.733E-4,lessthanfifty,junk,junk,junk
-0.02591,-0.001753,-0.006697,-0.00147,-0.004284,-0.001382,-0.005435,-0.001474,0.007606,0.003587,1.089E-4,-8.77E-4,0.002007,-8.253E-5,0.001612,-7.823E-5,lessthanfifty,junk,junk,junk
-0.01458,-0.002177,-0.003595,-0.001303,-0.002347,-0.001165,-0.003236,-0.001331,0.007521,0.00368,1.8E-4,-7.633E-4,0.002146,-5.036E-5,0.001696,3.501E-5,lessthanfifty,junk,junk,junk
-0.02407,-0.003178,-0.00612,-0.001609,-0.003967,-0.00157,-0.005135,-0.001504,0.006656,0.00363,8.857E-5,-8.208E-4,0.001909,-6.057E-5,0.001593,-3.386E-5,lessthanfifty,junk,junk,junk
-0.02019,-0.002587,-0.004828,-0.001432,-0.003003,-0.001337,-0.004039,-0.001483,0.00591,0.003501,1.552E-4,-9.731E-4,0.002033,-2.861E-4,0.00157,-2.73E-4,lessthanfifty,junk,junk,junk
-0.02153,-0.002715,-0.005019,-0.001377,-0.002968,-0.001402,-0.003607,-0.001418,0.004798,0.003381,5.78E-6,-0.001097,0.001608,-4.719E-4,0.00137,-4.457E-4,lessthanfifty,junk,junk,junk
-0.01892,-0.002544,-0.004656,-0.001349,-0.002512,-0.001281,-0.00367,-0.001402,0.004023,0.003367,-8.943E-5,-0.001202,0.001561,-5.544E-4,0.001271,-6.181E-4,lessthanfifty,junk,junk,junk
-0.02033,-0.002665,-0.004618,-0.001367,-0.002853,-0.001321,-0.003655,-0.001411,0.003979,0.003329,3.693E-5,-0.001177,0.001777,-5.848E-4,0.001432,-5.494E-4,lessthanfifty,junk,junk,junk
-0.02084,-0.002907,-0.005114,-0.001436,-0.002948,-0.001443,-0.003954,-0.001494,0.003691,0.003381,-1.108E-4,-0.001163,0.001489,-5.383E-4,0.001271,-5.529E-4,lessthanfifty,junk,junk,junk
-0.02416,-0.002904,-0.005847,-0.001608,-0.00382,-0.001553,-0.004849,-0.0017,0.00551,0.002984,-1.662E-4,-0.00117,0.001527,-5.608E-4,0.00123,-5.625E-4,lessthanfifty,junk,junk,junk
-0.02437,-0.003049,-0.005745,-0.00154,-0.003637,-0.001586,-0.00435,-0.001621,0.005579,0.003026,-6.828E-5,-0.001147,0.001696,-5.828E-4,0.001404,-5.318E-4,lessthanfifty,junk,junk,junk
-0.0239,-0.003001,-0.005946,-0.0016,-0.003698,-0.001571,-0.00492,-0.001685,0.005305,0.003083,-2.045E-4,-0.001179,0.001463,-5.232E-4,0.001215,-5.712E-4,lessthanfifty,junk,junk,junk
-0.02492,-0.003053,-0.005782,-0.001571,-0.003724,-0.001587,-0.004443,-0.001666,0.005092,0.003081,-2.378E-4,-0.001145,0.001475,-5.829E-4,0.001223,-5.425E-4,lessthanfifty,junk,junk,junk
-0.02394,-0.003055,-0.005844,-0.001538,-0.003512,-0.001584,-0.004491,-0.001636,0.005761,0.003125,-1.03E-4,-0.001155,0.001677,-5.476E-4,0.001347,-5.278E-4,lessthanfifty,junk,junk,junk
-0.02403,-0.002978,-0.005802,-0.001593,-0.003722,-0.001544,-0.004825,-0.001682,0.006122,0.003124,-1.907E-4,-0.001133,0.001481,-5.279E-4,0.001202,-5.2E-4,lessthanfifty,junk,junk,junk
-0.02475,-0.00304,-0.005839,-0.001538,-0.003611,-0.001618,-0.004286,-0.001635,0.006439,0.003016,-2.597E-4,-0.001138,0.001302,-5.522E-4,0.001136,-5.077E-4,lessthanfifty,junk,junk,junk
-0.02412,-0.003001,-0.006041,-0.001593,-0.003651,-0.001579,-0.004815,-0.001697,0.007029,0.003058,-8.537E-5,-0.001174,0.001622,-5.184E-4,0.001333,-5.708E-4,lessthanfifty,junk,junk,junk
-0.02502,-0.00302,-0.005864,-0.001583,-0.003745,-0.001605,-0.004514,-0.001677,0.006856,0.003073,-1.499E-4,-0.001133,0.001438,-5.423E-4,0.00121,-4.996E-4,lessthanfifty,junk,junk,junk
-0.02456,-0.003061,-0.006108,-0.001594,-0.003677,-0.001646,-0.004686,-0.001688,0.006706,0.003127,-1.648E-4,-0.00116,0.001343,-5.092E-4,0.001212,-5.286E-4,lessthanfifty,junk,junk,junk
-0.02493,-0.003005,-0.006112,-0.001655,-0.003906,-0.001631,-0.004944,-0.001759,0.007043,0.00312,-1.524E-5,-0.001137,0.001632,-5.269E-4,0.001308,-5.215E-4,lessthanfifty,junk,junk,junk
-0.02114,-0.002591,-0.004952,-0.001377,-0.002818,-0.001453,-0.003674,-0.001431,0.006541,0.003258,-5.518E-5,-0.001151,0.00138,-5.373E-4,0.001275,-5.386E-4,lessthanfifty,junk,junk,junk
-0.0307,-0.003548,-0.007828,-0.001999,-0.005274,-0.002059,-0.006405,-0.002182,0.007372,0.003112,4.858E-5,-0.001225,0.001609,-5.792E-4,0.001357,-6.546E-4,lessthanfifty,junk,junk,junk
-0.03503,-0.003871,-0.008669,-0.002135,-0.006168,-0.002263,-0.006994,-0.002326,0.006555,0.003153,6.461E-5,-0.001244,0.001497,-6.701E-4,0.001288,-6.501E-4,lessthanfifty,junk,junk,junk
-0.03477,-0.003877,-0.008848,-0.002124,-0.006066,-0.002252,-0.006939,-0.002322,0.005215,0.003299,9.054E-6,-0.001273,0.001387,-6.484E-4,0.001275,-7.063E-4,lessthanfifty,junk,junk,junk
-0.03481,-0.003765,-0.008789,-0.002156,-0.006248,-0.002238,-0.007264,-0.002368,0.004977,0.003367,1.033E-4,-0.00125,0.001694,-6.596E-4,0.001408,-7.092E-4,lessthanfifty,junk,junk,junk
-0.03462,-0.003834,-0.00862,-0.002042,-0.005972,-0.002175,-0.006623,-0.002215,0.004491,0.003438,1.956E-5,-0.001177,0.00152,-5.81E-4,0.001328,-5.59E-4,lessthanfifty,junk,junk,junk
-0.02605,-0.00337,-0.006631,-0.001761,-0.004095,-0.001772,-0.005221,-0.001875,0.004684,0.003423,1.433E-4,-0.001092,0.001897,-3.66E-4,0.001589,-4.178E-4,lessthanfifty,junk,junk,junk
-0.02854,-0.003452,-0.007113,-0.001811,-0.004804,-0.001909,-0.00548,-0.00205,0.004879,0.003545,1.342E-4,-8.814E-4,0.002032,-1.754E-4,0.00167,-9.921E-5,lessthanfifty,junk,junk,junk
-0.03836,-0.004228,-0.009726,-0.002335,-0.006811,-0.002514,-0.007756,-0.00256,0.006197,0.003552,1.414E-4,-7.649E-4,0.00224,2.178E-5,0.001853,7.965E-5,lessthanfifty,junk,junk,junk
-0.03707,-0.004036,-0.009345,-0.002293,-0.006814,-0.002371,-0.007814,-0.002512,0.007378,0.003535,1.568E-4,-6.734E-4,0.002394,1.392E-4,0.001912,2.203E-4,lessthanfifty,junk,junk,junk
-0.03675,-0.00409,-0.009159,-0.002219,-0.006454,-0.002389,-0.007209,-0.002392,0.007063,0.00358,6.157E-5,-6.513E-4,0.0022,1.54E-4,0.001875,2.736E-4,lessthanfifty,junk,junk,junk
-0.03637,-0.004141,-0.009326,-0.002265,-0.00641,-0.002346,-0.007377,-0.002469,0.007066,0.003803,1.952E-4,-6.876E-4,0.002539,1.764E-4,0.002021,2.324E-4,lessthanfifty,junk,junk,junk
-0.03242,-0.003464,-0.007846,-0.001901,-0.005529,-0.001967,-0.006341,-0.002009,0.00685,0.00375,5.123E-5,-6.635E-4,0.002275,1.072E-4,0.001871,2.412E-4,lessthanfifty,junk,junk,junk
-0.01493,-0.002913,-0.00355,-0.001124,-0.001359,-0.001094,-0.002282,-0.001125,0.006693,0.00376,8.551E-5,-8.01E-4,0.002251,5.721E-6,0.001848,6.983E-5,lessthanfifty,junk,junk,junk
-0.02175,-0.003239,-0.005269,-0.001564,-0.003076,-0.001522,-0.004072,-0.001623,0.006715,0.003587,3.986E-5,-0.001006,0.002,-2.873E-4,0.00158,-2.525E-4,lessthanfifty,junk,junk,junk
-0.02273,-0.003359,-0.005506,-0.001522,-0.003304,-0.001607,-0.004146,-0.001608,0.00644,0.003561,-1.216E-4,-0.001099,0.001654,-4.27E-4,0.001427,-3.569E-4,lessthanfifty,junk,junk,junk
-0.02158,-0.003187,-0.005369,-0.001526,-0.00284,-0.001491,-0.003914,-0.001546,0.007026,0.003425,5.683E-6,-0.001159,0.001981,-4.581E-4,0.001574,-4.524E-4,lessthanfifty,junk,junk,junk
-0.02109,-0.003181,-0.004943,-0.001469,-0.002992,-0.001494,-0.003906,-0.001557,0.007014,0.003471,-1.926E-6,-0.00116,0.001818,-5.399E-4,0.001448,-4.622E-4,lessthanfifty,junk,junk,junk
-0.02959,-0.003989,-0.007492,-0.002028,-0.004832,-0.002121,-0.00583,-0.002151,0.006669,0.003506,1.296E-6,-0.001242,0.001642,-6.055E-4,0.001377,-6.21E-4,lessthanfifty,junk,junk,junk
-0.03441,-0.003899,-0.008652,-0.002137,-0.005886,-0.002199,-0.006709,-0.002335,0.006468,0.003603,3.635E-5,-0.001291,0.001683,-7.277E-4,0.001325,-7.188E-4,lessthanfifty,junk,junk,junk
-0.03484,-0.004078,-0.008607,-0.002195,-0.006159,-0.002321,-0.007029,-0.002329,0.005683,0.00351,-6.216E-5,-0.001371,0.001293,-8.525E-4,0.001166,-8.3E-4,lessthanfifty,junk,junk,junk
-0.03283,-0.003809,-0.008391,-0.002073,-0.005423,-0.002129,-0.006452,-0.00222,0.005632,0.003447,6.019E-6,-0.001425,0.001514,-8.469E-4,0.001257,-9.176E-4,lessthanfifty,junk,junk,junk
-0.03241,-0.003805,-0.007868,-0.002046,-0.005552,-0.00213,-0.006311,-0.002203,0.006024,0.00318,-9.336E-5,-0.001383,0.00129,-8.745E-4,0.001159,-8.471E-4,lessthanfifty,junk,junk,junk
-0.03196,-0.003888,-0.008162,-0.002046,-0.005501,-0.002164,-0.00664,-0.002181,0.006521,0.003039,-9.843E-6,-0.00146,0.001489,-8.986E-4,0.001271,-9.324E-4,lessthanfifty,junk,junk,junk
-0.0331,-0.003862,-0.008262,-0.002146,-0.005676,-0.002176,-0.006472,-0.002312,0.006062,0.002919,-1.342E-4,-0.001458,0.001351,-9.272E-4,0.001097,-9.29E-4,lessthanfifty,junk,junk,junk
-0.03484,-0.003978,-0.008689,-0.002184,-0.00622,-0.002359,-0.00717,-0.002366,0.005531,0.002915,-1.596E-4,-0.001473,0.001267,-9.512E-4,0.001127,-9.246E-4,lessthanfifty,junk,junk,junk
-0.03605,-0.004014,-0.009288,-0.002245,-0.006459,-0.002282,-0.007519,-0.002398,0.00524,0.002925,-8.315E-5,-0.001514,0.001418,-9.28E-4,0.001149,-9.951E-4,lessthanfifty,junk,junk,junk
-0.02361,-0.003088,-0.005547,-0.001535,-0.00345,-0.001591,-0.004267,-0.001598,0.004161,0.002993,-2.111E-4,-0.001495,0.001086,-0.001001,9.493E-4,-9.804E-4,lessthanfifty,junk,junk,junk
-0.01839,-0.002945,-0.004622,-0.0014,-0.002622,-0.001384,-0.003957,-0.001418,0.003703,0.003065,-2.147E-4,-0.001547,0.001132,-9.957E-4,9.923E-4,-0.001052,lessthanfifty,junk,junk,junk
-0.01379,-0.002665,-0.003058,-0.001156,-0.001233,-0.001044,-0.002157,-0.001101,0.003622,0.003101,-1.127E-4,-0.001509,0.001317,-9.64E-4,0.001107,-9.988E-4,lessthanfifty,junk,junk,junk
-0.01237,-0.002726,-0.002746,-0.001079,-9.916E-4,-0.001082,-0.001935,-0.001067,0.00302,0.00315,-2.206E-4,-0.001502,0.001022,-9.616E-4,9.358E-4,-9.622E-4,lessthanfifty,junk,junk,junk
-0.01437,-0.002841,-0.003593,-0.001282,-0.001693,-0.001194,-0.0031,-0.001252,0.002892,0.003235,-2.604E-4,-0.001521,0.001131,-9.482E-4,9.846E-4,-0.001034,lessthanfifty,junk,junk,junk
-0.01741,-0.002977,-0.004036,-0.001315,-0.002113,-0.001331,-0.002885,-0.001355,0.004044,0.003063,-1.284E-4,-0.001489,0.001265,-9.667E-4,0.001049,-9.648E-4,lessthanfifty,junk,junk,junk
-0.01749,-0.003048,-0.004439,-0.0014,-0.00245,-0.001401,-0.00375,-0.001421,0.0042,0.003013,-2.473E-4,-0.001527,9.596E-4,-9.4E-4,8.953E-4,-0.001029,lessthanfifty,junk,junk,junk
-0.01908,-0.00305,-0.00461,-0.001468,-0.002791,-0.001413,-0.003869,-0.001506,0.004005,0.003054,-2.377E-4,-0.001496,0.001116,-9.34E-4,9.688E-4,-9.599E-4,lessthanfifty,junk,junk,junk
-0.02012,-0.003204,-0.004879,-0.001475,-0.002864,-0.001518,-0.003847,-0.001499,0.004364,0.003128,-1.532E-4,-0.001435,0.001216,-8.731E-4,0.001105,-8.819E-4,lessthanfifty,junk,junk,junk
-0.02003,-0.003193,-0.005184,-0.001555,-0.003153,-0.001507,-0.004543,-0.001596,0.004195,0.003254,-3.342E-4,-0.001386,0.001028,-7.524E-4,9.443E-4,-8.221E-4,lessthanfifty,junk,junk,junk
-0.02126,-0.003213,-0.004973,-0.001504,-0.003032,-0.001526,-0.003804,-0.001541,0.004372,0.003312,-1.64E-4,-0.001317,0.001366,-7.468E-4,0.001182,-7.083E-4,lessthanfifty,junk,junk,junk
-0.02302,-0.003516,-0.005994,-0.001678,-0.003523,-0.001808,-0.004934,-0.001785,0.004436,0.003427,-1.7E-4,-0.00131,0.00132,-6.597E-4,0.001203,-7.155E-4,lessthanfifty,junk,junk,junk
-0.02675,-0.003542,-0.00665,-0.001854,-0.004579,-0.001843,-0.005576,-0.001935,0.004136,0.003563,-2.57E-4,-0.001238,0.001271,-6.024E-4,0.001116,-5.989E-4,lessthanfifty,junk,junk,junk
-0.02889,-0.00377,-0.007202,-0.001899,-0.004672,-0.002049,-0.005672,-0.001968,0.0044,0.003633,-8.738E-5,-0.001203,0.001563,-5.539E-4,0.001397,-5.373E-4,lessthanfifty,junk,junk,junk
-0.02916,-0.003608,-0.007464,-0.002009,-0.005075,-0.001987,-0.00626,-0.002107,0.004785,0.003508,-2.135E-4,-0.001176,0.001436,-4.813E-4,0.001219,-5.319E-4,lessthanfifty,junk,junk,junk
-0.02803,-0.003609,-0.00687,-0.001838,-0.004634,-0.001905,-0.005377,-0.001948,0.00578,0.003351,-1.91E-4,-0.001149,0.001467,-5.261E-4,0.001322,-4.877E-4,lessthanfifty,junk,junk,junk
-0.02883,-0.003703,-0.007544,-0.001963,-0.004958,-0.002086,-0.006235,-0.002107,0.006297,0.003576,9.252E-6,-0.001006,0.001811,-2.366E-4,0.00161,-2.517E-4,lessthanfifty,junk,junk,junk
-0.03234,-0.003638,-0.008271,-0.002101,-0.00577,-0.002263,-0.006994,-0.002272,0.006263,0.003774,-8.151E-6,-8.68E-4,0.001807,-9.242E-5,0.001594,-4.641E-5,lessthanfifty,junk,junk,junk
-0.03778,-0.004188,-0.009628,-0.002397,-0.006878,-0.002619,-0.007855,-0.002589,0.00654,0.003901,2.047E-4,-8.163E-4,0.002161,-1.04E-5,0.001839,5.642E-5,lessthanfifty,junk,junk,junk
-0.04059,-0.004262,-0.01038,-0.002597,-0.007676,-0.002673,-0.00881,-0.002804,0.006559,0.003957,1.721E-4,-7.832E-4,0.002087,6.537E-5,0.00181,5.842E-5,lessthanfifty,junk,junk,junk
-0.04268,-0.004643,-0.01063,-0.002629,-0.008026,-0.002764,-0.008599,-0.002869,0.005986,0.004099,1.74E-4,-7.831E-4,0.002049,-1.305E-5,0.001777,6.803E-5,lessthanfifty,junk,junk,junk
-0.04274,-0.004639,-0.0109,-0.00268,-0.007944,-0.002822,-0.009023,-0.002888,0.007099,0.003856,2.059E-4,-9.116E-4,0.001999,-1.229E-4,0.00172,-1.443E-4,lessthanfifty,junk,junk,junk
-0.04257,-0.004623,-0.01067,-0.002639,-0.007956,-0.002741,-0.008714,-0.002879,0.006243,0.003649,1.33E-5,-0.001042,0.001684,-3.553E-4,0.001433,-3.467E-4,lessthanfifty,junk,junk,junk
-0.04297,-0.004721,-0.01077,-0.00263,-0.007905,-0.002825,-0.008727,-0.002834,0.005562,0.003545,1.207E-4,-0.001233,0.001654,-6.035E-4,0.001428,-6.171E-4,lessthanfifty,junk,junk,junk
-0.04232,-0.004672,-0.01083,-0.002648,-0.007898,-0.002734,-0.008892,-0.002891,0.004933,0.003523,6.26E-6,-0.001336,0.001501,-6.792E-4,0.001247,-7.679E-4,lessthanfifty,junk,junk,junk
