A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,accuracy,condition
0.01,2.5E-4,0.003051,-9.863E-4,0.003474,-2.382E-4,0.002539,9.152E-5,0.008981,5.321E-4,0.004477,1.361E-4,0.002701,-4.419E-4,0.004031,-1.673E-4,noguesses,rest
0.009036,2.285E-4,0.002808,-0.001009,0.003201,-2.59E-4,0.002386,9.262E-5,0.008101,5.321E-4,0.004258,1.223E-4,0.002468,-4.434E-4,0.003904,-1.523E-4,noguesses,rest
0.009069,1.096E-4,0.0027,-0.001006,0.003295,-2.443E-4,0.002356,8.313E-5,0.008205,5.756E-4,0.004196,1.405E-4,0.002433,-4.226E-4,0.003823,-1.511E-4,noguesses,rest
0.008803,8.475E-5,0.002358,-0.001074,0.003232,-2.337E-4,0.002368,1.029E-4,0.008074,6.134E-4,0.004212,1.467E-4,0.002475,-4.172E-4,0.003913,-1.408E-4,noguesses,rest
0.007578,-9.683E-5,0.001732,-0.001163,0.003021,-2.667E-4,0.002181,4.035E-5,0.008632,7.322E-4,0.004309,2.33E-4,0.00245,-3.476E-4,0.003875,-7.603E-5,noguesses,rest
0.008284,6.845E-5,0.00233,-0.001198,0.003121,-2.995E-4,0.002195,2.049E-5,0.008442,5.82E-4,0.004325,1.819E-4,0.002599,-3.807E-4,0.004005,-1.116E-4,junk,rest
0.007654,-3.947E-5,0.002409,-0.001121,0.002852,-3.179E-4,0.002116,2.051E-5,0.007757,6.043E-4,0.004112,1.608E-4,0.002223,-3.965E-4,0.00374,-1.112E-4,junk,easy
0.00854,7.221E-4,0.003424,-8.736E-4,0.003192,-2.578E-4,0.002244,8.369E-5,0.008023,7.662E-4,0.004607,2.173E-4,0.002447,-3.653E-4,0.003512,1.312E-5,junk,easy
0.008439,7.796E-4,0.003513,-9.047E-4,0.003323,-2.544E-4,0.002317,8.272E-5,0.008099,5.941E-4,0.004666,2.016E-4,0.002654,-4.007E-4,0.003642,-4.164E-6,junk,easy
0.008514,7.304E-4,0.003304,-8.912E-4,0.003042,-2.467E-4,0.002059,6.713E-5,0.007511,6.422E-4,0.004377,1.74E-4,0.002297,-4.092E-4,0.003318,-1.349E-5,junk,easy
0.008329,7.454E-4,0.003452,-8.971E-4,0.003193,-2.834E-4,0.002268,7.347E-5,0.007777,6.531E-4,0.004578,1.816E-4,0.002412,-4.073E-4,0.003499,-1.192E-5,junk,easy
0.008643,7.552E-4,0.003452,-9.195E-4,0.0033,-2.706E-4,0.002307,4.53E-5,0.007819,5.91E-4,0.004573,1.612E-4,0.00257,-4.287E-4,0.003569,-3.29E-5,junk,easy
0.00852,7.024E-4,0.003347,-8.975E-4,0.003021,-2.947E-4,0.002071,6.297E-5,0.007377,6.827E-4,0.004424,1.539E-4,0.002235,-4.309E-4,0.003334,-2.907E-5,junk,easy
0.00854,7.54E-4,0.00354,-9.204E-4,0.003244,-2.937E-4,0.002304,5.012E-5,0.008049,6.495E-4,0.004669,1.657E-4,0.00256,-4.349E-4,0.003588,-2.671E-5,junk,easy
0.008428,7.364E-4,0.003388,-9.475E-4,0.00323,-3.098E-4,0.00221,1.904E-5,0.008051,6.109E-4,0.004613,1.447E-4,0.002605,-4.491E-4,0.00361,-4.358E-5,junk,easy
0.009002,6.89E-4,0.003425,-9.282E-4,0.003191,-3.008E-4,0.002268,4.565E-5,0.007782,6.538E-4,0.004486,1.23E-4,0.002304,-4.571E-4,0.003435,-3.118E-5,junk,easy
0.01112,4.313E-4,0.003707,-9.807E-4,0.003781,-2.553E-4,0.002636,3.898E-5,0.009457,6.971E-4,0.00491,1.466E-4,0.002941,-4.627E-4,0.003938,-9.154E-6,junk,easy
0.01088,3.299E-4,0.003559,-9.666E-4,0.003561,-2.567E-4,0.002434,4.304E-5,0.009125,6.617E-4,0.004796,1.209E-4,0.002747,-4.677E-4,0.003865,-1.109E-5,junk,easy
0.01067,3.509E-4,0.003641,-9.763E-4,0.00351,-2.571E-4,0.002479,4.599E-5,0.009409,7.286E-4,0.004805,1.384E-4,0.002694,-4.629E-4,0.00379,3.193E-6,junk,easy
0.01116,2.794E-4,0.003671,-9.995E-4,0.003763,-2.626E-4,0.002623,2.323E-5,0.009838,7.053E-4,0.004965,1.232E-4,0.003004,-4.654E-4,0.00405,-3.673E-6,junk,easy
0.01054,2.88E-4,0.003546,-0.001008,0.003453,-2.883E-4,0.002461,3.481E-5,0.009484,7.072E-4,0.004807,1.126E-4,0.002722,-4.781E-4,0.003902,-5.762E-6,junk,easy
0.01099,1.763E-4,0.003481,-0.001054,0.003595,-2.793E-4,0.002567,-8.414E-6,0.00998,7.066E-4,0.004912,1.183E-4,0.002906,-4.764E-4,0.003974,3.953E-6,junk,easy
0.01073,1.009E-4,0.003385,-0.001081,0.003655,-3.118E-4,0.00256,1.644E-5,0.01009,6.883E-4,0.004967,8.839E-5,0.003025,-4.832E-4,0.004162,-6.66E-6,junk,easy
0.01138,2.183E-4,0.004656,-8.872E-4,0.003539,-2.643E-4,0.002742,1.268E-4,0.0102,6.634E-4,0.004722,6.668E-5,0.002714,-5.005E-4,0.003947,2.472E-5,junk,easy
0.0135,6.208E-4,0.00634,-5.691E-4,0.004299,-1.761E-4,0.003534,3.81E-4,0.0109,7.417E-4,0.004892,5.341E-5,0.003087,-5.13E-4,0.00426,1.751E-5,junk,easy
0.01415,0.001258,0.006457,-6.433E-4,0.004289,-1.473E-4,0.003835,5.444E-4,0.01049,7.965E-4,0.004783,4.011E-5,0.003043,-5.144E-4,0.004339,2.635E-5,junk,easy
0.01674,0.002452,0.0065,-7.841E-4,0.004349,-1.302E-4,0.004316,7.245E-4,0.009799,7.529E-4,0.00449,5.186E-5,0.002707,-5.038E-4,0.003897,2.057E-5,junk,easy
0.01294,0.002177,0.005944,-5.965E-4,0.004155,-1.643E-4,0.003692,5.66E-4,0.007282,4.664E-4,0.004241,3.006E-5,0.0024,-5.291E-4,0.00355,-9.162E-5,junk,easy
0.00868,9.467E-4,0.004162,-7.612E-4,0.003451,-2.365E-4,0.002615,8.22E-5,0.005814,4.334E-4,0.003894,3.694E-5,0.001989,-5.395E-4,0.003076,-1.26E-4,junk,easy
0.00905,8.257E-4,0.004042,-7.602E-4,0.003535,-2.549E-4,0.002579,4.777E-5,0.005865,4.446E-4,0.003877,2.117E-5,0.001979,-5.408E-4,0.003024,-1.445E-4,junk,easy
0.008605,7.926E-4,0.004008,-8.014E-4,0.003515,-2.766E-4,0.002617,6.527E-5,0.005521,3.432E-4,0.003946,-1.017E-5,0.00206,-5.508E-4,0.003218,-1.649E-4,junk,easy
0.008872,7.081E-4,0.003905,-7.886E-4,0.003268,-2.66E-4,0.002383,2.414E-5,0.00519,2.78E-4,0.003648,-1.196E-5,0.001723,-5.666E-4,0.002828,-1.645E-4,junk,easy
0.009056,7.132E-4,0.00398,-8.091E-4,0.003534,-2.911E-4,0.002569,3.495E-5,0.005472,2.692E-4,0.003881,-1.863E-5,0.001953,-5.614E-4,0.003089,-1.815E-4,junk,easy
0.008443,6.705E-4,0.003902,-8.37E-4,0.003413,-2.733E-4,0.002542,1.614E-5,0.005274,2.209E-4,0.00388,-3.478E-5,0.002021,-5.841E-4,0.00314,-1.896E-4,junk,easy
0.008902,6.737E-4,0.003732,-8.161E-4,0.003384,-2.741E-4,0.00238,2.15E-5,0.00541,3.285E-4,0.003767,-2.831E-5,0.001792,-5.652E-4,0.002909,-1.717E-4,junk,easy
0.008811,6.854E-4,0.003926,-8.404E-4,0.003537,-2.782E-4,0.002684,2.837E-5,0.005873,3.012E-4,0.004077,-2.167E-5,0.002114,-5.569E-4,0.003271,-1.706E-4,junk,easy
0.008884,6.104E-4,0.003833,-8.489E-4,0.003444,-2.748E-4,0.002499,-3.145E-6,0.005917,3.243E-4,0.003994,-2.241E-5,0.00204,-5.67E-4,0.003129,-1.689E-4,junk,easy
0.009015,5.756E-4,0.003861,-8.259E-4,0.003571,-3.016E-4,0.002551,1.625E-6,0.006112,4.312E-4,0.004155,-1.318E-5,0.002079,-5.537E-4,0.003219,-1.807E-4,junk,easy
0.0088,5.829E-4,0.004006,-8.388E-4,0.00365,-2.829E-4,0.002754,-1.886E-5,0.006331,3.736E-4,0.004326,-2.144E-5,0.002326,-5.586E-4,0.003414,-1.797E-4,junk,easy
0.009035,5.449E-4,0.003872,-8.235E-4,0.003509,-2.991E-4,0.002473,-2.77E-5,0.006266,4.319E-4,0.004119,-2.826E-5,0.002027,-5.598E-4,0.003122,-1.898E-4,junk,easy
0.009244,5.67E-4,0.004156,-8.196E-4,0.003738,-3.18E-4,0.002805,-1.417E-5,0.006789,4.354E-4,0.004403,-1.34E-5,0.002264,-5.459E-4,0.003425,-1.867E-4,junk,easy
0.009977,5.269E-4,0.004326,-8.519E-4,0.003883,-3.089E-4,0.00292,-4.601E-5,0.007014,3.819E-4,0.00443,-2.794E-5,0.00246,-5.736E-4,0.003487,-1.864E-4,junk,easy
0.01021,5.332E-4,0.004336,-7.965E-4,0.003765,-3.309E-4,0.002753,-1.965E-5,0.006944,4.171E-4,0.004245,-4.029E-5,0.002083,-5.686E-4,0.003227,-1.958E-4,junk,easy
0.01016,5.885E-4,0.00453,-8.361E-4,0.003945,-3.257E-4,0.003054,-3.94E-5,0.007249,4.427E-4,0.004554,-3.452E-5,0.002436,-5.751E-4,0.00353,-1.993E-4,junk,easy
0.01024,6.03E-4,0.004371,-8.687E-4,0.003977,-3.536E-4,0.002931,-7.475E-5,0.007169,3.743E-4,0.004411,-4.997E-5,0.002427,-5.897E-4,0.003474,-2.172E-4,junk,easy
0.009908,5.761E-4,0.004411,-8.783E-4,0.003753,-3.904E-4,0.002855,-8.385E-5,0.00686,4.691E-4,0.004307,-3.462E-5,0.002109,-5.773E-4,0.003289,-2.052E-4,junk,easy
0.01047,5.752E-4,0.004543,-9.023E-4,0.004066,-3.965E-4,0.0031,-1.315E-4,0.007301,4.082E-4,0.004513,-4.857E-5,0.002466,-5.95E-4,0.003499,-2.213E-4,junk,easy
0.0102,5.15E-4,0.004407,-9.202E-4,0.003935,-4.319E-4,0.002921,-1.419E-4,0.006825,3.456E-4,0.004303,-8.134E-5,0.002266,-6.091E-4,0.003392,-2.372E-4,junk,easy
0.00962,5.905E-4,0.004446,-9.323E-4,0.003847,-4.397E-4,0.002976,-1.531E-4,0.006643,3.728E-4,0.00428,-7.525E-5,0.002183,-6.176E-4,0.003327,-2.331E-4,junk,easy
0.01012,5.264E-4,0.004443,-9.613E-4,0.004034,-4.525E-4,0.002991,-1.828E-4,0.006684,2.522E-4,0.004309,-1.067E-4,0.002347,-6.273E-4,0.00342,-2.605E-4,junk,easy
0.009519,4.602E-4,0.004294,-9.674E-4,0.003671,-4.824E-4,0.00281,-1.73E-4,0.006179,2.528E-4,0.004073,-1.193E-4,0.001944,-6.341E-4,0.003159,-2.521E-4,junk,easy
0.009985,4.661E-4,0.004371,-0.00101,0.003885,-4.847E-4,0.002989,-2.068E-4,0.006349,2.29E-4,0.004184,-1.124E-4,0.002189,-6.394E-4,0.003269,-2.572E-4,junk,easy
0.009398,4.888E-4,0.004092,-0.001038,0.003724,-5.218E-4,0.002738,-2.176E-4,0.005962,1.612E-4,0.004022,-1.336E-4,0.002012,-6.523E-4,0.003168,-2.839E-4,junk,easy
0.008962,4.597E-4,0.004035,-0.001074,0.003675,-5.412E-4,0.002812,-2.906E-4,0.005986,1.743E-4,0.004129,-1.193E-4,0.00204,-6.455E-4,0.00317,-2.681E-4,junk,easy
0.009093,4.408E-4,0.003936,-0.001082,0.003765,-5.522E-4,0.002758,-3.036E-4,0.006274,1.546E-4,0.004224,-1.279E-4,0.00223,-6.469E-4,0.0033,-2.846E-4,junk,easy
0.008684,4.12E-4,0.00389,-0.001082,0.003468,-5.729E-4,0.002621,-3.096E-4,0.006149,3.006E-4,0.004155,-1.061E-4,0.001942,-6.327E-4,0.003108,-2.717E-4,junk,easy
0.00907,2.281E-4,0.004359,-0.001027,0.003681,-6.085E-4,0.002749,-3.795E-4,0.006976,3.381E-4,0.004529,-7.629E-5,0.002391,-6.073E-4,0.003421,-2.712E-4,junk,easy
0.008669,5.378E-5,0.004987,-8.324E-4,0.003601,-6.226E-4,0.002699,-3.302E-4,0.007025,2.855E-4,0.004502,-7.548E-5,0.002337,-5.907E-4,0.003405,-2.947E-4,junk,easy
0.008981,8.972E-7,0.005719,-6.893E-4,0.00361,-5.808E-4,0.002957,-2.44E-4,0.007334,4.45E-4,0.004629,-3.041E-5,0.002318,-5.709E-4,0.00342,-2.657E-4,junk,easy
0.01019,2.2E-4,0.00611,-6.842E-4,0.004123,-5.425E-4,0.003406,-1.421E-4,0.008046,4.91E-4,0.004898,-2.215E-5,0.00278,-5.619E-4,0.003765,-2.616E-4,junk,easy
0.01046,9.368E-4,0.006799,-6.388E-4,0.003968,-4.96E-4,0.003681,1.078E-4,0.007923,5.407E-4,0.004773,-3.317E-5,0.002503,-5.741E-4,0.003632,-2.46E-4,junk,easy
0.00928,3.197E-4,0.004252,-9.535E-4,0.003972,-5.148E-4,0.003012,-2.663E-4,0.007967,4.208E-4,0.004941,-3.227E-5,0.002633,-5.664E-4,0.003677,-2.361E-4,junk,easy
0.009633,3.173E-4,0.004201,-0.00105,0.004114,-5.411E-4,0.003064,-2.981E-4,0.008133,3.806E-4,0.00504,-3.333E-5,0.002813,-5.691E-4,0.003837,-2.56E-4,junk,easy
0.009537,3.766E-4,0.004297,-0.001013,0.003842,-5.229E-4,0.00297,-2.854E-4,0.007895,4.406E-4,0.004858,-2.789E-5,0.002467,-5.674E-4,0.003584,-2.363E-4,junk,easy
0.01007,4.006E-4,0.004366,-0.001022,0.004177,-5.19E-4,0.003087,-2.739E-4,0.008605,4.288E-4,0.005089,-9.107E-6,0.002797,-5.554E-4,0.003822,-2.583E-4,junk,easy
0.009617,3.792E-4,0.004245,-0.00101,0.004002,-5.262E-4,0.003025,-2.687E-4,0.008053,4.577E-4,0.004957,-2.192E-5,0.002656,-5.662E-4,0.003793,-2.555E-4,junk,easy
0.009768,3.652E-4,0.004255,-0.001014,0.004005,-5.185E-4,0.003012,-2.963E-4,0.008332,4.606E-4,0.004927,-3.066E-6,0.002553,-5.486E-4,0.003693,-2.479E-4,junk,easy
0.01005,3.918E-4,0.004254,-0.001023,0.004103,-5.087E-4,0.003052,-2.816E-4,0.008383,4.055E-4,0.004928,-1.532E-5,0.002721,-5.663E-4,0.003828,-2.667E-4,junk,easy
0.009321,3.792E-4,0.004086,-0.00103,0.00381,-5.29E-4,0.002887,-2.849E-4,0.007824,3.901E-4,0.004684,-2.364E-5,0.002337,-5.831E-4,0.003548,-2.598E-4,junk,easy
0.009903,4.778E-4,0.004222,-0.001046,0.004066,-5.228E-4,0.003003,-2.958E-4,0.008154,3.79E-4,0.004744,-4.098E-5,0.002576,-5.968E-4,0.003683,-2.921E-4,junk,easy
0.01008,3.12E-4,0.004135,-0.001033,0.00383,-5.426E-4,0.002916,-2.746E-4,0.007603,4.226E-4,0.004462,-6.803E-5,0.00223,-6.22E-4,0.003469,-3.037E-4,junk,easy
0.009973,3.657E-4,0.004254,-0.001047,0.003986,-5.476E-4,0.003041,-2.898E-4,0.007907,3.832E-4,0.004564,-6.596E-5,0.002392,-6.219E-4,0.003584,-3.127E-4,junk,easy
0.009748,3.716E-4,0.004047,-0.001063,0.00388,-5.234E-4,0.002884,-2.698E-4,0.007568,3.567E-4,0.004407,-7.423E-5,0.002316,-6.252E-4,0.003515,-3.238E-4,junk,easy
0.009223,3.609E-4,0.004029,-0.001074,0.003855,-5.503E-4,0.002929,-2.847E-4,0.00751,3.923E-4,0.004464,-6.436E-5,0.002267,-6.138E-4,0.00353,-3.11E-4,junk,easy
0.008781,3.736E-4,0.003903,-0.001089,0.003927,-5.206E-4,0.002869,-3.064E-4,0.00757,2.892E-4,0.004517,-6.288E-5,0.002518,-6.154E-4,0.003655,-3.271E-4,junk,easy
0.008294,2.723E-4,0.003834,-0.001055,0.003704,-5.56E-4,0.002685,-3.071E-4,0.006889,3.188E-4,0.004352,-5.827E-5,0.002177,-5.989E-4,0.003399,-3.16E-4,junk,easy
0.008377,2.681E-4,0.004001,-0.001061,0.003896,-5.352E-4,0.002904,-3.062E-4,0.007232,2.797E-4,0.004492,-6.366E-5,0.002472,-6.127E-4,0.003631,-3.15E-4,junk,easy
0.008396,1.976E-4,0.003747,-0.001061,0.003719,-5.36E-4,0.002659,-3.131E-4,0.006768,2.97E-4,0.004299,-7.06E-5,0.002243,-6.138E-4,0.00342,-3.284E-4,junk,easy
0.008342,1.778E-4,0.003912,-0.001069,0.003883,-5.567E-4,0.002868,-3.14E-4,0.006949,2.584E-4,0.004483,-7.32E-5,0.002369,-6.076E-4,0.003596,-3.186E-4,junk,easy
0.008607,2.463E-4,0.003981,-0.001037,0.003833,-5.07E-4,0.002777,-2.921E-4,0.006982,2.406E-4,0.004357,-8.277E-5,0.002321,-6.093E-4,0.003532,-3.186E-4,junk,easy
0.008895,1.695E-4,0.004055,-0.001001,0.003903,-5.295E-4,0.002866,-2.973E-4,0.0072,2.639E-4,0.004466,-7.0E-5,0.002322,-5.961E-4,0.003574,-3.198E-4,junk,easy
0.008677,2.928E-4,0.004221,-9.865E-4,0.003985,-5.202E-4,0.002934,-2.732E-4,0.007228,2.857E-4,0.004559,-6.859E-5,0.002474,-5.979E-4,0.003736,-3.102E-4,junk,easy
0.009648,1.583E-4,0.004206,-9.397E-4,0.003926,-4.972E-4,0.002838,-2.667E-4,0.007672,4.438E-4,0.004509,-4.566E-5,0.002313,-5.722E-4,0.003543,-2.781E-4,junk,easy
0.009193,2.147E-4,0.004357,-9.502E-4,0.004089,-5.046E-4,0.003089,-2.641E-4,0.008141,4.387E-4,0.004827,-3.646E-5,0.002646,-5.699E-4,0.003912,-2.813E-4,junk,easy
0.009181,2.057E-4,0.004254,-9.389E-4,0.003883,-4.759E-4,0.00288,-2.849E-4,0.007678,3.767E-4,0.004628,-4.309E-5,0.002445,-5.779E-4,0.003669,-2.979E-4,junk,easy
0.009627,1.193E-4,0.004283,-9.205E-4,0.004024,-5.123E-4,0.002974,-2.752E-4,0.007958,4.047E-4,0.004794,-3.95E-5,0.002474,-5.61E-4,0.003757,-2.89E-4,junk,easy
0.00909,2.292E-4,0.004253,-9.535E-4,0.003979,-4.9E-4,0.003012,-2.694E-4,0.008016,3.416E-4,0.004813,-3.318E-5,0.00258,-5.655E-4,0.003855,-2.899E-4,junk,easy
0.009757,1.352E-4,0.004176,-9.337E-4,0.003892,-4.801E-4,0.002835,-2.768E-4,0.008108,4.272E-4,0.004684,-3.072E-5,0.002342,-5.647E-4,0.003614,-2.76E-4,junk,easy
0.009754,1.431E-4,0.004344,-9.44E-4,0.004103,-5.011E-4,0.003115,-2.425E-4,0.008496,4.29E-4,0.004991,-3.09E-5,0.002677,-5.683E-4,0.003988,-2.77E-4,junk,easy
0.009669,1.293E-4,0.004153,-9.668E-4,0.003833,-4.657E-4,0.002847,-2.489E-4,0.00839,4.238E-4,0.004718,-3.095E-5,0.002457,-5.654E-4,0.003766,-2.669E-4,junk,easy
0.01045,3.314E-5,0.004226,-9.689E-4,0.004014,-5.154E-4,0.003011,-2.289E-4,0.009166,6.805E-4,0.004991,-1.048E-5,0.002629,-5.406E-4,0.004009,-2.385E-4,junk,easy
0.01041,-7.906E-5,0.004488,-9.466E-4,0.003961,-4.96E-4,0.003109,-2.205E-4,0.01012,6.528E-4,0.00521,6.91E-6,0.002936,-5.455E-4,0.004292,-2.234E-4,junk,easy
0.01001,-3.086E-4,0.004954,-7.36E-4,0.003601,-5.294E-4,0.00271,-2.337E-4,0.009936,8.35E-4,0.005087,5.329E-5,0.002698,-5.066E-4,0.003961,-2.155E-4,junk,easy
0.008923,-9.958E-5,0.004868,-7.672E-4,0.00357,-5.914E-4,0.002714,-2.444E-4,0.009845,7.177E-4,0.00529,7.497E-5,0.002813,-4.813E-4,0.004142,-2.513E-4,junk,easy
0.008377,-9.909E-5,0.004484,-8.284E-4,0.003164,-6.091E-4,0.002263,-3.37E-4,0.009869,7.366E-4,0.005091,6.641E-5,0.002666,-4.839E-4,0.00393,-2.459E-4,junk,easy
0.008533,-3.82E-4,0.004855,-6.873E-4,0.003158,-6.611E-4,0.002266,-3.144E-4,0.0105,9.383E-4,0.005234,1.02E-4,0.002682,-4.423E-4,0.00401,-2.392E-4,junk,easy
0.008322,-3.99E-4,0.005307,-6.445E-4,0.003211,-6.486E-4,0.002505,-2.883E-4,0.01084,9.052E-4,0.005416,9.999E-5,0.002976,-4.401E-4,0.004225,-2.341E-4,junk,easy
0.008591,-4.181E-4,0.005377,-5.792E-4,0.003021,-6.306E-4,0.002271,-2.319E-4,0.01026,9.557E-4,0.005074,9.204E-5,0.002596,-4.424E-4,0.003849,-2.572E-4,junk,easy
0.008781,-3.272E-4,0.005793,-5.7E-4,0.003205,-6.418E-4,0.002567,-1.558E-4,0.01045,9.804E-4,0.005289,1.072E-4,0.002767,-4.253E-4,0.004039,-2.498E-4,junk,easy
0.008888,-2.739E-4,0.005793,-5.971E-4,0.003252,-6.058E-4,0.002641,-1.544E-4,0.01031,7.987E-4,0.005238,8.449E-5,0.00295,-4.495E-4,0.004104,-2.522E-4,noguesses,rest
0.008002,8.386E-4,0.003302,-9.132E-4,0.003238,-3.009E-4,0.002264,-4.41E-5,0.007776,7.341E-4,0.004428,2.67E-4,0.002392,-3.683E-4,0.003278,6.965E-5,noguesses,rest
0.008037,8.526E-4,0.003511,-9.107E-4,0.003454,-3.036E-4,0.002636,-5.177E-5,0.008226,7.929E-4,0.00478,2.879E-4,0.002753,-3.646E-4,0.003637,7.101E-5,noguesses,rest
0.008111,8.802E-4,0.003471,-9.283E-4,0.003564,-2.925E-4,0.002605,-5.56E-5,0.008321,7.266E-4,0.004771,2.808E-4,0.002906,-3.677E-4,0.003736,5.539E-5,noguesses,rest
0.008148,8.059E-4,0.003426,-9.273E-4,0.003269,-3.031E-4,0.002428,-4.598E-5,0.008126,8.273E-4,0.004597,2.81E-4,0.002531,-3.609E-4,0.003467,6.544E-5,noguesses,rest
0.00822,8.57E-4,0.003591,-9.259E-4,0.003518,-3.17E-4,0.002682,-5.49E-5,0.008668,7.884E-4,0.004869,2.84E-4,0.002864,-3.673E-4,0.003733,6.986E-5,noguesses,rest
0.008358,8.846E-4,0.003526,-9.535E-4,0.00356,-3.004E-4,0.002582,-4.413E-5,0.008552,7.382E-4,0.004767,2.704E-4,0.002907,-3.757E-4,0.003766,4.843E-5,noguesses,rest
0.007937,8.704E-4,0.003508,-9.257E-4,0.003283,-3.303E-4,0.002474,-5.056E-5,0.008098,7.996E-4,0.004612,2.657E-4,0.002524,-3.691E-4,0.003476,6.395E-5,noguesses,rest
0.008219,8.695E-4,0.003616,-9.491E-4,0.003572,-3.351E-4,0.002636,-6.359E-5,0.00867,7.644E-4,0.004792,2.789E-4,0.002874,-3.686E-4,0.003705,6.535E-5,noguesses,rest
0.008086,8.498E-4,0.003503,-9.538E-4,0.003405,-3.193E-4,0.002525,-4.049E-5,0.008204,7.495E-4,0.004657,2.621E-4,0.002773,-3.786E-4,0.003694,4.56E-5,noguesses,rest
0.007882,8.589E-4,0.003615,-9.474E-4,0.003379,-3.385E-4,0.002574,-5.268E-5,0.008207,7.906E-4,0.004666,2.6E-4,0.002673,-3.815E-4,0.00359,5.446E-5,noguesses,rest
0.008498,8.399E-4,0.003679,-9.537E-4,0.003643,-3.208E-4,0.002619,-2.985E-5,0.008353,7.336E-4,0.004752,2.489E-4,0.002889,-3.835E-4,0.003773,3.127E-5,noguesses,rest
0.008191,7.945E-4,0.003613,-9.376E-4,0.003298,-3.24E-4,0.002474,-1.874E-5,0.007711,7.984E-4,0.004579,2.41E-4,0.002551,-3.91E-4,0.00352,3.836E-5,noguesses,rest
0.00859,7.773E-4,0.003715,-9.365E-4,0.003527,-3.119E-4,0.002579,-1.59E-5,0.008266,8.117E-4,0.00472,2.61E-4,0.002745,-3.731E-4,0.003619,4.725E-5,noguesses,rest
0.008888,7.594E-4,0.003794,-9.469E-4,0.00365,-3.156E-4,0.002698,6.939E-6,0.008327,7.143E-4,0.004778,2.327E-4,0.002873,-3.9E-4,0.003772,2.558E-5,noguesses,rest
0.008425,8.085E-4,0.003724,-9.141E-4,0.003245,-2.999E-4,0.00248,5.912E-6,0.007702,7.2E-4,0.004532,2.303E-4,0.00248,-3.98E-4,0.003451,2.906E-5,noguesses,rest
0.009213,8.625E-4,0.003926,-8.973E-4,0.003555,-2.899E-4,0.002559,3.617E-5,0.008319,7.446E-4,0.004694,2.342E-4,0.00273,-3.924E-4,0.003611,1.674E-5,noguesses,rest
0.008452,8.442E-4,0.003473,-9.536E-4,0.00333,-2.895E-4,0.002502,2.145E-5,0.007741,6.714E-4,0.004642,2.161E-4,0.002626,-3.994E-4,0.003608,2.723E-5,noguesses,rest
0.007851,7.69E-4,0.003275,-9.718E-4,0.003199,-2.968E-4,0.002274,-4.701E-6,0.007815,7.09E-4,0.004521,2.367E-4,0.002415,-3.827E-4,0.003381,4.176E-5,noguesses,rest
0.008466,7.0E-4,0.003348,-9.662E-4,0.003372,-2.877E-4,0.002407,6.175E-6,0.008105,6.651E-4,0.004678,2.243E-4,0.002649,-3.907E-4,0.003607,2.711E-5,noguesses,rest
0.007831,6.889E-4,0.003259,-9.527E-4,0.003089,-2.989E-4,0.002252,7.477E-6,0.0076,6.747E-4,0.004484,2.151E-4,0.002358,-3.999E-4,0.003395,3.076E-5,noguesses,rest
0.008199,7.715E-4,0.003264,-9.647E-4,0.003274,-2.93E-4,0.00233,-9.319E-6,0.008157,6.661E-4,0.00458,2.226E-4,0.002524,-3.859E-4,0.003472,2.354E-5,noguesses,rest
0.008402,7.756E-4,0.003393,-9.477E-4,0.003231,-2.858E-4,0.002357,2.899E-5,0.007798,6.317E-4,0.004582,1.997E-4,0.002524,-3.982E-4,0.003553,1.291E-5,noguesses,rest
0.008138,8.011E-4,0.003442,-9.086E-4,0.003059,-2.763E-4,0.002176,4.008E-5,0.007885,6.914E-4,0.004412,2.219E-4,0.002252,-3.892E-4,0.003247,2.997E-5,noguesses,rest
0.008747,7.574E-4,0.00349,-9.133E-4,0.003313,-2.676E-4,0.002367,4.971E-5,0.008339,7.257E-4,0.00468,2.298E-4,0.002621,-3.821E-4,0.003581,1.081E-5,noguesses,rest
0.008164,7.605E-4,0.003462,-9.041E-4,0.003193,-2.688E-4,0.002343,4.505E-5,0.007997,6.496E-4,0.004599,2.176E-4,0.002541,-3.881E-4,0.003565,1.68E-5,noguesses,rest
0.008562,7.891E-4,0.003433,-9.059E-4,0.003112,-2.479E-4,0.002158,6.017E-5,0.008228,7.657E-4,0.00451,2.424E-4,0.002354,-3.553E-4,0.003349,3.685E-5,noguesses,rest
0.00884,7.821E-4,0.003617,-8.76E-4,0.003358,-2.59E-4,0.002446,7.378E-5,0.008615,8.16E-4,0.00482,2.457E-4,0.002679,-3.487E-4,0.003695,2.767E-5,noguesses,rest
0.008368,8.388E-4,0.003579,-8.918E-4,0.003273,-2.418E-4,0.002325,8.795E-5,0.00838,7.433E-4,0.004675,2.367E-4,0.00263,-3.676E-4,0.003625,2.462E-5,noguesses,rest
0.008743,7.872E-4,0.003459,-8.613E-4,0.003204,-2.279E-4,0.002263,8.76E-5,0.008425,8.367E-4,0.004608,2.452E-4,0.002502,-3.533E-4,0.003479,3.557E-5,noguesses,rest
0.008442,8.622E-4,0.003571,-8.829E-4,0.003351,-2.557E-4,0.002445,9.789E-5,0.00844,7.729E-4,0.004783,2.284E-4,0.002691,-3.685E-4,0.003738,1.341E-5,junk,rest
