Uk1,YAxis,Uk2,PRbpm,SpO2,Time
151,56,7,59,99,2014-06-27 16:12:00.244314
151,56,7,59,99,2014-06-27 16:12:00.259923
151,56,7,59,99,2014-06-27 16:12:00.276432
151,56,7,59,99,2014-06-27 16:12:00.293318
151,56,7,59,99,2014-06-27 16:12:00.309761
151,56,7,59,99,2014-06-27 16:12:00.326450
151,55,6,59,99,2014-06-27 16:12:00.343316
151,55,6,59,99,2014-06-27 16:12:00.359771
151,54,6,59,99,2014-06-27 16:12:00.376521
151,53,6,59,99,2014-06-27 16:12:00.393490
216,46,5,59,99,2014-06-27 16:12:00.409874
216,45,5,59,99,2014-06-27 16:12:00.426755
152,45,5,59,99,2014-06-27 16:12:00.443425
152,44,5,59,99,2014-06-27 16:12:00.460117
152,44,5,59,99,2014-06-27 16:12:00.477083
152,43,5,59,99,2014-06-27 16:12:00.493542
152,43,5,59,99,2014-06-27 16:12:00.510011
152,42,5,59,99,2014-06-27 16:12:00.526942
152,42,5,59,99,2014-06-27 16:12:00.543767
152,41,5,59,99,2014-06-27 16:12:00.560554
152,41,5,59,99,2014-06-27 16:12:00.576985
152,41,5,59,99,2014-06-27 16:12:00.593716
152,41,5,59,99,2014-06-27 16:12:00.610295
152,41,5,59,99,2014-06-27 16:12:00.627167
152,41,5,59,99,2014-06-27 16:12:00.643851
152,41,5,59,99,2014-06-27 16:12:00.660414
152,42,5,59,99,2014-06-27 16:12:00.677247
152,42,5,59,99,2014-06-27 16:12:00.694177
152,42,5,59,99,2014-06-27 16:12:00.710551
152,42,5,59,99,2014-06-27 16:12:00.727199
152,42,5,59,99,2014-06-27 16:12:00.744055
152,42,5,59,99,2014-06-27 16:12:00.760683
152,41,5,59,99,2014-06-27 16:12:00.777286
152,41,5,59,99,2014-06-27 16:12:00.793988
152,41,5,59,99,2014-06-27 16:12:00.810504
152,41,5,59,99,2014-06-27 16:12:00.827160
152,41,5,59,99,2014-06-27 16:12:00.843942
152,41,5,59,99,2014-06-27 16:12:00.860429
152,40,5,59,99,2014-06-27 16:12:00.877174
152,40,5,59,99,2014-06-27 16:12:00.893745
152,40,5,59,99,2014-06-27 16:12:00.910357
152,40,5,59,99,2014-06-27 16:12:00.927087
152,40,5,59,99,2014-06-27 16:12:00.943526
152,40,5,59,99,2014-06-27 16:12:00.960293
152,40,5,59,99,2014-06-27 16:12:00.977171
152,40,5,59,99,2014-06-27 16:12:00.993473
152,40,5,59,99,2014-06-27 16:12:01.010205
152,40,5,59,99,2014-06-27 16:12:01.026740
152,40,5,59,99,2014-06-27 16:12:01.043391
152,40,5,59,99,2014-06-27 16:12:01.060354
152,40,5,59,99,2014-06-27 16:12:01.076758
152,40,5,59,99,2014-06-27 16:12:01.093283
152,40,5,59,99,2014-06-27 16:12:01.110094
152,41,5,59,99,2014-06-27 16:12:01.126622
152,41,5,59,99,2014-06-27 16:12:01.143177
152,42,5,59,99,2014-06-27 16:12:01.160025
152,42,5,59,99,2014-06-27 16:12:01.176465
152,43,5,59,99,2014-06-27 16:12:01.193080
152,43,5,59,99,2014-06-27 16:12:01.209863
152,43,5,59,99,2014-06-27 16:12:01.226419
152,44,5,59,99,2014-06-27 16:12:01.243124
152,44,5,59,99,2014-06-27 16:12:01.259802
152,44,5,59,99,2014-06-27 16:12:01.276335
152,44,5,59,99,2014-06-27 16:12:01.292946
152,44,5,59,99,2014-06-27 16:12:01.309650
152,44,5,59,99,2014-06-27 16:12:01.326174
152,43,5,59,99,2014-06-27 16:12:01.342854
152,43,5,59,99,2014-06-27 16:12:01.359565
152,43,5,59,99,2014-06-27 16:12:01.376096
152,43,5,59,99,2014-06-27 16:12:01.392851
152,43,5,59,99,2014-06-27 16:12:01.409313
152,43,5,59,99,2014-06-27 16:12:01.426162
152,43,5,59,99,2014-06-27 16:12:01.442874
152,43,5,59,99,2014-06-27 16:12:01.459430
152,43,5,59,99,2014-06-27 16:12:01.476145
152,43,5,59,99,2014-06-27 16:12:01.492641
152,42,5,59,99,2014-06-27 16:12:01.509406
152,42,5,59,99,2014-06-27 16:12:01.526043
152,42,5,59,99,2014-06-27 16:12:01.542759
152,42,5,59,99,2014-06-27 16:12:01.559456
152,42,5,59,99,2014-06-27 16:12:01.576224
152,42,5,59,99,2014-06-27 16:12:01.592929
152,41,5,59,99,2014-06-27 16:12:01.609448
152,41,5,59,99,2014-06-27 16:12:01.630578
152,41,5,59,99,2014-06-27 16:12:01.642959
152,41,5,59,99,2014-06-27 16:12:01.659696
152,41,5,59,99,2014-06-27 16:12:01.676378
152,41,5,59,99,2014-06-27 16:12:01.693128
152,41,5,59,99,2014-06-27 16:12:01.709700
152,41,5,59,99,2014-06-27 16:12:01.726519
152,40,5,59,99,2014-06-27 16:12:01.743228
152,40,5,59,99,2014-06-27 16:12:01.759944
152,40,5,59,99,2014-06-27 16:12:01.776575
152,40,5,59,99,2014-06-27 16:12:01.793326
152,40,5,59,99,2014-06-27 16:12:01.809982
152,40,5,59,99,2014-06-27 16:12:01.826766
152,40,5,59,99,2014-06-27 16:12:01.843387
152,40,5,59,99,2014-06-27 16:12:01.860215
152,40,5,59,99,2014-06-27 16:12:01.876768
152,40,5,59,99,2014-06-27 16:12:01.893489
152,40,5,59,99,2014-06-27 16:12:01.910165
152,40,5,59,99,2014-06-27 16:12:01.926855
152,40,5,59,99,2014-06-27 16:12:01.943590
152,40,5,59,99,2014-06-27 16:12:01.960644
152,40,5,59,99,2014-06-27 16:12:01.976925
152,40,5,59,99,2014-06-27 16:12:01.993725
152,40,5,59,99,2014-06-27 16:12:02.010381
152,40,5,59,99,2014-06-27 16:12:02.027125
152,40,5,59,99,2014-06-27 16:12:02.043806
152,40,5,59,99,2014-06-27 16:12:02.060696
152,39,4,59,99,2014-06-27 16:12:02.077206
152,39,4,59,99,2014-06-27 16:12:02.094019
152,39,4,59,99,2014-06-27 16:12:02.110684
152,39,4,59,99,2014-06-27 16:12:02.127408
152,39,4,59,99,2014-06-27 16:12:02.144128
152,39,4,59,99,2014-06-27 16:12:02.160726
152,39,4,59,99,2014-06-27 16:12:02.177498
152,40,5,59,99,2014-06-27 16:12:02.194380
152,40,5,59,99,2014-06-27 16:12:02.211279
152,40,5,59,99,2014-06-27 16:12:02.227686
152,40,5,59,99,2014-06-27 16:12:02.244321
152,41,5,59,99,2014-06-27 16:12:02.261123
152,41,5,59,99,2014-06-27 16:12:02.277649
152,41,5,59,99,2014-06-27 16:12:02.294296
152,41,5,59,99,2014-06-27 16:12:02.311230
152,42,5,59,99,2014-06-27 16:12:02.327777
152,42,5,59,99,2014-06-27 16:12:02.344232
152,42,5,59,99,2014-06-27 16:12:02.361506
152,42,5,59,99,2014-06-27 16:12:02.377873
152,42,5,59,99,2014-06-27 16:12:02.394474
152,42,5,59,99,2014-06-27 16:12:02.414657
152,42,5,59,99,2014-06-27 16:12:02.427748
152,41,5,59,99,2014-06-27 16:12:02.444480
152,41,5,59,99,2014-06-27 16:12:02.461276
152,41,5,59,99,2014-06-27 16:12:02.477862
152,41,5,59,99,2014-06-27 16:12:02.494515
152,41,5,59,99,2014-06-27 16:12:02.511492
152,41,5,59,99,2014-06-27 16:12:02.528051
152,42,5,59,99,2014-06-27 16:12:02.544726
152,42,5,59,99,2014-06-27 16:12:02.561562
152,42,5,59,99,2014-06-27 16:12:02.578061
152,42,5,59,99,2014-06-27 16:12:02.594766
152,42,5,59,99,2014-06-27 16:12:02.611577
152,42,5,59,99,2014-06-27 16:12:02.628171
152,42,5,59,99,2014-06-27 16:12:02.645002
152,42,5,59,99,2014-06-27 16:12:02.661752
152,42,5,59,99,2014-06-27 16:12:02.678279
152,41,5,59,99,2014-06-27 16:12:02.694971
152,41,5,59,99,2014-06-27 16:12:02.711853
152,40,5,59,99,2014-06-27 16:12:02.728374
152,40,5,59,99,2014-06-27 16:12:02.745040
152,40,5,59,99,2014-06-27 16:12:02.761971
152,40,5,59,99,2014-06-27 16:12:02.778549
152,39,4,59,99,2014-06-27 16:12:02.795113
152,39,4,59,99,2014-06-27 16:12:02.812047
152,39,4,59,99,2014-06-27 16:12:02.828553
152,38,4,59,99,2014-06-27 16:12:02.845317
152,38,4,59,99,2014-06-27 16:12:02.862060
152,38,4,59,99,2014-06-27 16:12:02.878647
152,38,4,59,99,2014-06-27 16:12:02.895425
152,38,4,59,99,2014-06-27 16:12:02.912178
152,38,4,59,99,2014-06-27 16:12:02.928913
152,38,4,59,99,2014-06-27 16:12:02.945632
152,38,4,59,99,2014-06-27 16:12:02.962130
152,38,4,59,99,2014-06-27 16:12:02.978901
152,38,4,59,99,2014-06-27 16:12:02.995719
152,38,4,59,99,2014-06-27 16:12:03.012208
152,38,4,59,99,2014-06-27 16:12:03.029002
152,38,4,59,99,2014-06-27 16:12:03.045788
152,38,4,59,99,2014-06-27 16:12:03.062391
152,38,4,59,99,2014-06-27 16:12:03.079064
152,38,4,59,99,2014-06-27 16:12:03.095932
152,38,4,59,99,2014-06-27 16:12:03.112429
152,38,4,59,99,2014-06-27 16:12:03.129167
152,39,4,59,99,2014-06-27 16:12:03.146131
152,39,4,59,99,2014-06-27 16:12:03.162589
152,39,4,59,99,2014-06-27 16:12:03.179384
152,39,4,59,99,2014-06-27 16:12:03.196164
152,40,5,59,99,2014-06-27 16:12:03.212620
152,40,5,59,99,2014-06-27 16:12:03.229534
152,40,5,59,99,2014-06-27 16:12:03.246262
152,40,5,59,99,2014-06-27 16:12:03.262791
152,41,5,59,99,2014-06-27 16:12:03.279537
152,41,5,59,99,2014-06-27 16:12:03.296337
152,42,5,59,99,2014-06-27 16:12:03.312844
152,42,5,59,99,2014-06-27 16:12:03.329608
152,42,5,59,99,2014-06-27 16:12:03.346443
152,43,5,59,99,2014-06-27 16:12:03.362918
152,43,5,59,99,2014-06-27 16:12:03.379680
152,43,5,59,99,2014-06-27 16:12:03.396514
152,43,5,59,99,2014-06-27 16:12:03.413091
152,43,5,59,99,2014-06-27 16:12:03.429932
152,43,5,59,99,2014-06-27 16:12:03.446665
152,43,5,59,99,2014-06-27 16:12:03.463183
152,43,5,59,99,2014-06-27 16:12:03.479961
152,42,5,59,99,2014-06-27 16:12:03.496711
152,42,5,59,99,2014-06-27 16:12:03.513338
215,42,5,59,99,2014-06-27 16:12:03.530341
215,44,5,59,99,2014-06-27 16:12:03.546871
151,44,5,59,99,2014-06-27 16:12:03.563742
151,43,5,59,99,2014-06-27 16:12:03.580247
151,43,5,59,99,2014-06-27 16:12:03.597123
151,43,5,59,99,2014-06-27 16:12:03.613487
151,42,5,59,99,2014-06-27 16:12:03.630453
151,42,5,59,99,2014-06-27 16:12:03.647071
151,41,5,59,99,2014-06-27 16:12:03.663885
151,41,5,59,99,2014-06-27 16:12:03.680547
151,41,5,59,99,2014-06-27 16:12:03.697496
151,40,5,59,99,2014-06-27 16:12:03.714109
151,40,5,59,99,2014-06-27 16:12:03.730469
151,40,5,59,99,2014-06-27 16:12:03.747552
151,40,5,59,99,2014-06-27 16:12:03.764160
151,40,5,59,99,2014-06-27 16:12:03.780599
151,39,4,59,99,2014-06-27 16:12:03.797612
151,39,4,59,99,2014-06-27 16:12:03.814082
151,39,4,59,99,2014-06-27 16:12:03.830770
151,39,4,59,99,2014-06-27 16:12:03.847857
151,38,4,59,99,2014-06-27 16:12:03.864190
151,38,4,59,99,2014-06-27 16:12:03.880797
151,38,4,59,99,2014-06-27 16:12:03.897914
151,38,4,59,99,2014-06-27 16:12:03.914544
151,37,4,59,99,2014-06-27 16:12:03.930895
151,37,4,59,99,2014-06-27 16:12:03.947889
151,37,4,59,99,2014-06-27 16:12:03.964408
151,37,4,59,99,2014-06-27 16:12:03.980999
151,37,4,59,99,2014-06-27 16:12:03.998018
151,37,4,59,99,2014-06-27 16:12:04.014631
151,37,4,59,99,2014-06-27 16:12:04.031183
151,37,4,59,99,2014-06-27 16:12:04.048040
151,37,4,59,99,2014-06-27 16:12:04.064585
151,37,4,59,99,2014-06-27 16:12:04.081185
151,37,4,59,99,2014-06-27 16:12:04.098272
151,36,4,59,99,2014-06-27 16:12:04.114608
151,36,4,59,99,2014-06-27 16:12:04.131463
151,37,4,59,99,2014-06-27 16:12:04.148190
151,37,4,59,99,2014-06-27 16:12:04.164972
151,37,4,59,99,2014-06-27 16:12:04.181439
151,38,4,59,99,2014-06-27 16:12:04.198370
151,38,4,59,99,2014-06-27 16:12:04.214956
151,39,4,59,99,2014-06-27 16:12:04.231660
151,40,5,59,99,2014-06-27 16:12:04.248456
151,40,5,59,99,2014-06-27 16:12:04.265126
151,41,5,59,99,2014-06-27 16:12:04.281839
151,42,5,59,99,2014-06-27 16:12:04.298487
151,42,5,59,99,2014-06-27 16:12:04.315053
151,42,5,59,99,2014-06-27 16:12:04.331738
151,43,5,59,99,2014-06-27 16:12:04.348571
151,43,5,59,99,2014-06-27 16:12:04.365337
151,42,5,59,99,2014-06-27 16:12:04.381869
214,45,5,59,99,2014-06-27 16:12:04.398783
214,44,5,59,99,2014-06-27 16:12:04.415154
150,43,5,59,99,2014-06-27 16:12:04.432085
150,43,5,59,99,2014-06-27 16:12:04.448755
150,42,5,59,99,2014-06-27 16:12:04.465360
150,41,5,59,99,2014-06-27 16:12:04.482160
150,41,5,59,99,2014-06-27 16:12:04.498973
150,40,5,59,99,2014-06-27 16:12:04.515682
150,40,5,59,99,2014-06-27 16:12:04.532158
150,40,5,59,99,2014-06-27 16:12:04.549276
150,40,5,59,99,2014-06-27 16:12:04.565873
150,40,5,59,99,2014-06-27 16:12:04.582274
150,40,5,59,99,2014-06-27 16:12:04.599085
150,40,5,59,99,2014-06-27 16:12:04.615843
150,40,5,59,99,2014-06-27 16:12:04.632281
150,40,5,59,99,2014-06-27 16:12:04.655044
150,40,5,59,99,2014-06-27 16:12:04.666021
150,40,5,59,99,2014-06-27 16:12:04.682577
150,39,4,59,99,2014-06-27 16:12:04.699233
150,37,4,59,99,2014-06-27 16:12:04.715861
150,36,4,59,99,2014-06-27 16:12:04.732903
150,34,4,59,99,2014-06-27 16:12:04.749571
150,33,4,59,99,2014-06-27 16:12:04.766159
150,32,4,59,99,2014-06-27 16:12:04.782714
150,32,4,59,99,2014-06-27 16:12:04.799716
150,31,3,59,99,2014-06-27 16:12:04.815961
150,31,3,59,99,2014-06-27 16:12:04.833180
150,30,3,59,99,2014-06-27 16:12:04.849445
150,30,3,59,99,2014-06-27 16:12:04.866345
150,29,3,59,99,2014-06-27 16:12:04.883156
150,29,3,59,99,2014-06-27 16:12:04.899420
150,29,3,59,99,2014-06-27 16:12:04.916417
150,29,3,59,99,2014-06-27 16:12:04.933197
150,29,3,59,99,2014-06-27 16:12:04.949897
150,29,3,59,99,2014-06-27 16:12:04.966571
150,30,3,59,99,2014-06-27 16:12:04.983298
150,31,3,59,99,2014-06-27 16:12:04.999915
150,32,4,59,99,2014-06-27 16:12:05.016461
150,34,4,59,99,2014-06-27 16:12:05.033707
150,37,4,59,99,2014-06-27 16:12:05.049873
150,39,4,59,99,2014-06-27 16:12:05.066609
150,40,5,59,99,2014-06-27 16:12:05.083400
150,42,5,59,99,2014-06-27 16:12:05.100140
150,43,5,59,99,2014-06-27 16:12:05.116675
150,45,5,59,99,2014-06-27 16:12:05.133639
150,46,5,59,99,2014-06-27 16:12:05.150313
150,47,5,59,99,2014-06-27 16:12:05.166751
150,47,5,59,99,2014-06-27 16:12:05.183729
150,47,5,59,99,2014-06-27 16:12:05.200305
150,48,6,59,99,2014-06-27 16:12:05.216966
150,47,5,59,99,2014-06-27 16:12:05.233824
150,47,5,59,99,2014-06-27 16:12:05.250169
150,47,5,59,99,2014-06-27 16:12:05.267063
150,47,5,59,99,2014-06-27 16:12:05.284128
150,47,5,59,99,2014-06-27 16:12:05.300583
150,47,5,59,99,2014-06-27 16:12:05.317011
150,47,5,59,99,2014-06-27 16:12:05.333858
150,47,5,59,99,2014-06-27 16:12:05.350626
150,48,6,59,99,2014-06-27 16:12:05.367252
150,48,6,59,99,2014-06-27 16:12:05.384052
150,48,6,59,99,2014-06-27 16:12:05.400862
150,49,6,59,99,2014-06-27 16:12:05.417420
150,49,6,59,99,2014-06-27 16:12:05.434096
150,49,6,59,99,2014-06-27 16:12:05.450915
150,49,6,59,99,2014-06-27 16:12:05.467536
150,49,6,59,99,2014-06-27 16:12:05.484311
150,49,6,59,99,2014-06-27 16:12:05.500713
150,49,6,59,99,2014-06-27 16:12:05.517593
150,49,6,59,99,2014-06-27 16:12:05.534560
213,48,6,59,99,2014-06-27 16:12:05.550851
213,55,6,59,99,2014-06-27 16:12:05.567546
149,54,6,59,99,2014-06-27 16:12:05.584685
149,52,6,59,99,2014-06-27 16:12:05.601049
149,50,6,59,99,2014-06-27 16:12:05.617647
149,47,5,59,99,2014-06-27 16:12:05.634741
149,44,5,59,99,2014-06-27 16:12:05.651108
149,41,5,59,99,2014-06-27 16:12:05.668132
149,39,4,59,99,2014-06-27 16:12:05.684889
149,37,4,59,99,2014-06-27 16:12:05.701130
149,37,4,59,99,2014-06-27 16:12:05.718082
149,37,4,59,99,2014-06-27 16:12:05.734952
149,39,4,59,99,2014-06-27 16:12:05.751405
149,41,5,59,99,2014-06-27 16:12:05.768104
149,45,5,59,99,2014-06-27 16:12:05.785131
149,48,6,59,99,2014-06-27 16:12:05.801366
149,51,6,59,99,2014-06-27 16:12:05.818139
149,53,6,59,99,2014-06-27 16:12:05.835011
149,54,6,59,99,2014-06-27 16:12:05.851659
149,54,6,59,99,2014-06-27 16:12:05.868227
149,55,6,59,99,2014-06-27 16:12:05.885295
149,55,6,59,99,2014-06-27 16:12:05.901455
149,55,6,59,99,2014-06-27 16:12:05.918402
149,56,7,59,99,2014-06-27 16:12:05.935204
149,57,7,59,99,2014-06-27 16:12:05.951986
149,59,7,59,99,2014-06-27 16:12:05.968665
149,61,7,59,99,2014-06-27 16:12:05.985500
149,62,7,59,99,2014-06-27 16:12:06.001692
149,65,8,59,99,2014-06-27 16:12:06.018800
149,67,8,59,99,2014-06-27 16:12:06.035414
149,68,8,59,99,2014-06-27 16:12:06.052092
149,69,8,59,99,2014-06-27 16:12:06.069061
149,69,8,59,99,2014-06-27 16:12:06.085290
149,68,8,59,99,2014-06-27 16:12:06.102196
149,67,8,59,99,2014-06-27 16:12:06.119164
213,64,8,59,99,2014-06-27 16:12:06.135601
213,62,7,59,99,2014-06-27 16:12:06.152186
149,59,7,59,99,2014-06-27 16:12:06.169296
149,56,7,59,99,2014-06-27 16:12:06.185609
149,54,6,59,99,2014-06-27 16:12:06.202363
149,51,6,59,99,2014-06-27 16:12:06.219295
149,49,6,59,99,2014-06-27 16:12:06.235737
149,47,5,59,99,2014-06-27 16:12:06.252424
149,45,5,59,99,2014-06-27 16:12:06.269340
149,43,5,59,99,2014-06-27 16:12:06.286023
149,41,5,59,99,2014-06-27 16:12:06.302425
149,40,5,59,99,2014-06-27 16:12:06.319473
149,39,4,59,99,2014-06-27 16:12:06.336001
149,38,4,59,99,2014-06-27 16:12:06.352487
149,38,4,59,99,2014-06-27 16:12:06.369558
149,38,4,59,99,2014-06-27 16:12:06.386078
149,39,4,59,99,2014-06-27 16:12:06.402562
149,41,5,59,99,2014-06-27 16:12:06.419633
149,44,5,59,99,2014-06-27 16:12:06.436126
149,48,6,59,99,2014-06-27 16:12:06.452770
149,52,6,59,99,2014-06-27 16:12:06.469503
149,55,6,59,99,2014-06-27 16:12:06.486198
149,59,7,59,99,2014-06-27 16:12:06.503081
149,62,7,59,99,2014-06-27 16:12:06.519911
149,64,8,59,99,2014-06-27 16:12:06.536446
149,66,8,59,99,2014-06-27 16:12:06.552905
149,67,8,59,99,2014-06-27 16:12:06.570019
149,68,8,59,99,2014-06-27 16:12:06.586595
149,68,8,59,99,2014-06-27 16:12:06.602968
149,67,8,59,99,2014-06-27 16:12:06.620037
149,66,8,59,99,2014-06-27 16:12:06.636611
149,65,8,59,99,2014-06-27 16:12:06.653143
149,63,7,59,99,2014-06-27 16:12:06.672433
149,62,7,59,99,2014-06-27 16:12:06.686804
149,61,7,59,99,2014-06-27 16:12:06.703211
149,60,7,59,99,2014-06-27 16:12:06.720270
149,60,7,59,99,2014-06-27 16:12:06.736832
149,59,7,59,99,2014-06-27 16:12:06.753276
149,58,7,59,99,2014-06-27 16:12:06.770480
149,58,7,59,99,2014-06-27 16:12:06.786870
149,57,7,59,99,2014-06-27 16:12:06.803504
149,56,7,59,99,2014-06-27 16:12:06.820243
149,55,6,59,99,2014-06-27 16:12:06.837107
149,54,6,59,99,2014-06-27 16:12:06.853485
213,53,6,59,99,2014-06-27 16:12:06.870735
213,52,6,59,99,2014-06-27 16:12:06.886901
149,51,6,59,99,2014-06-27 16:12:06.903843
149,50,6,59,99,2014-06-27 16:12:06.920697
149,48,6,59,99,2014-06-27 16:12:06.937139
149,47,5,59,99,2014-06-27 16:12:06.953976
149,45,5,59,99,2014-06-27 16:12:06.970609
149,43,5,59,99,2014-06-27 16:12:06.987316
149,42,5,59,99,2014-06-27 16:12:07.004204
149,40,5,59,99,2014-06-27 16:12:07.020721
149,40,5,59,99,2014-06-27 16:12:07.037396
149,39,4,59,99,2014-06-27 16:12:07.054054
149,38,4,59,99,2014-06-27 16:12:07.071077
149,37,4,59,99,2014-06-27 16:12:07.087420
149,37,4,59,99,2014-06-27 16:12:07.104019
149,37,4,59,99,2014-06-27 16:12:07.121153
149,38,4,59,99,2014-06-27 16:12:07.137659
149,39,4,59,99,2014-06-27 16:12:07.154052
149,40,5,59,99,2014-06-27 16:12:07.171195
149,43,5,59,99,2014-06-27 16:12:07.187476
149,45,5,59,99,2014-06-27 16:12:07.204436
149,47,5,59,99,2014-06-27 16:12:07.221353
149,50,6,59,99,2014-06-27 16:12:07.237703
149,53,6,59,99,2014-06-27 16:12:07.254550
149,56,7,59,99,2014-06-27 16:12:07.271170
149,59,7,59,99,2014-06-27 16:12:07.287857
149,61,7,59,99,2014-06-27 16:12:07.304606
149,63,7,59,99,2014-06-27 16:12:07.321523
149,64,8,59,99,2014-06-27 16:12:07.337885
149,65,8,59,99,2014-06-27 16:12:07.354661
149,64,8,59,99,2014-06-27 16:12:07.371406
149,64,8,59,99,2014-06-27 16:12:07.388174
149,63,7,59,99,2014-06-27 16:12:07.404567
149,62,7,59,99,2014-06-27 16:12:07.421513
149,60,7,59,99,2014-06-27 16:12:07.438263
213,59,7,59,99,2014-06-27 16:12:07.454867
213,57,7,59,99,2014-06-27 16:12:07.471809
149,55,6,59,99,2014-06-27 16:12:07.488064
149,54,6,59,99,2014-06-27 16:12:07.504893
149,52,6,59,99,2014-06-27 16:12:07.521706
149,50,6,59,99,2014-06-27 16:12:07.538375
149,49,6,59,99,2014-06-27 16:12:07.554948
149,47,5,59,99,2014-06-27 16:12:07.571995
149,45,5,59,99,2014-06-27 16:12:07.588301
149,44,5,59,99,2014-06-27 16:12:07.605316
149,42,5,59,99,2014-06-27 16:12:07.622097
149,41,5,59,99,2014-06-27 16:12:07.638535
149,40,5,59,99,2014-06-27 16:12:07.655121
149,39,4,59,99,2014-06-27 16:12:07.682316
149,38,4,59,99,2014-06-27 16:12:07.688505
149,37,4,59,99,2014-06-27 16:12:07.705363
149,36,4,59,99,2014-06-27 16:12:07.722085
149,35,4,59,99,2014-06-27 16:12:07.738986
149,34,4,59,99,2014-06-27 16:12:07.755434
149,33,4,59,99,2014-06-27 16:12:07.772281
149,32,4,59,99,2014-06-27 16:12:07.788842
149,32,4,59,99,2014-06-27 16:12:07.805569
149,31,3,59,99,2014-06-27 16:12:07.822336
149,31,3,59,99,2014-06-27 16:12:07.839082
149,31,3,59,99,2014-06-27 16:12:07.855750
149,31,3,59,99,2014-06-27 16:12:07.872603
149,31,3,59,99,2014-06-27 16:12:07.889446
149,31,3,59,99,2014-06-27 16:12:07.905588
149,31,3,59,99,2014-06-27 16:12:07.922432
149,31,3,59,99,2014-06-27 16:12:07.939123
149,31,3,59,99,2014-06-27 16:12:07.955796
149,32,4,59,99,2014-06-27 16:12:07.972779
149,35,4,59,99,2014-06-27 16:12:07.989188
149,39,4,59,99,2014-06-27 16:12:08.006131
149,43,5,59,99,2014-06-27 16:12:08.022693
149,48,6,59,99,2014-06-27 16:12:08.039269
149,53,6,59,99,2014-06-27 16:12:08.055956
149,59,7,59,99,2014-06-27 16:12:08.073106
149,62,7,59,99,2014-06-27 16:12:08.089317
149,65,8,59,99,2014-06-27 16:12:08.106212
149,67,8,59,99,2014-06-27 16:12:08.122983
149,68,8,59,99,2014-06-27 16:12:08.139716
149,68,8,59,99,2014-06-27 16:12:08.156307
149,68,8,59,99,2014-06-27 16:12:08.173139
149,68,8,59,99,2014-06-27 16:12:08.189936
149,67,8,59,99,2014-06-27 16:12:08.206530
149,66,8,59,99,2014-06-27 16:12:08.223211
149,65,8,59,99,2014-06-27 16:12:08.239875
149,64,8,59,99,2014-06-27 16:12:08.256546
149,63,7,59,99,2014-06-27 16:12:08.273509
149,63,7,59,99,2014-06-27 16:12:08.290206
149,63,7,59,99,2014-06-27 16:12:08.306418
149,62,7,59,99,2014-06-27 16:12:08.323172
149,62,7,59,99,2014-06-27 16:12:08.340237
149,61,7,59,99,2014-06-27 16:12:08.356916
213,59,7,59,99,2014-06-27 16:12:08.373831
213,57,7,59,99,2014-06-27 16:12:08.390110
149,55,6,59,99,2014-06-27 16:12:08.406868
149,52,6,59,99,2014-06-27 16:12:08.423425
149,50,6,59,99,2014-06-27 16:12:08.440122
149,48,6,59,99,2014-06-27 16:12:08.456968
149,46,5,59,99,2014-06-27 16:12:08.473909
149,44,5,59,99,2014-06-27 16:12:08.490175
149,42,5,59,99,2014-06-27 16:12:08.507038
149,40,5,59,99,2014-06-27 16:12:08.523957
149,39,4,59,99,2014-06-27 16:12:08.540426
149,38,4,59,99,2014-06-27 16:12:08.557118
149,37,4,59,99,2014-06-27 16:12:08.573779
149,35,4,59,99,2014-06-27 16:12:08.590325
149,34,4,59,99,2014-06-27 16:12:08.607254
149,34,4,59,99,2014-06-27 16:12:08.624110
149,34,4,59,99,2014-06-27 16:12:08.640597
149,33,4,59,99,2014-06-27 16:12:08.657293
149,33,4,59,99,2014-06-27 16:12:08.674391
149,33,4,59,99,2014-06-27 16:12:08.691026
149,33,4,59,99,2014-06-27 16:12:08.707478
149,32,4,59,99,2014-06-27 16:12:08.724001
149,32,4,59,99,2014-06-27 16:12:08.740641
149,31,3,59,99,2014-06-27 16:12:08.757627
149,30,3,59,99,2014-06-27 16:12:08.774479
